SimTime,Day,TimeOfDay,NumVehicleGenerated,NumVehiclesActive,NumVehiclesWaiting,NumVehicleCompleted,AverageSpeed,VehicleDensity
21710,1,21710,219833,16900,3618,209800,1.1236,0.1681
21711,1,21711,219845,16903,3620,209808,1.1289,0.1682
21712,1,21712,219860,16900,3622,209824,1.1260,0.1681
21713,1,21713,219874,16905,3623,209832,1.1259,0.1682
21714,1,21714,219886,16907,3624,209841,1.1303,0.1682
21715,1,21715,219896,16913,3625,209844,1.1280,0.1683
21716,1,21716,219906,16914,3626,209852,1.1299,0.1683
21717,1,21717,219917,16913,3628,209862,1.1306,0.1683
21718,1,21718,219928,16906,3628,209881,1.1257,0.1682
21719,1,21719,219938,16905,3628,209892,1.1287,0.1682
21720,1,21720,219951,16901,3629,209908,1.1313,0.1681
21721,1,21721,219961,16904,3630,209914,1.1283,0.1682
21722,1,21722,219971,16899,3632,209927,1.1273,0.1681
21723,1,21723,219984,16896,3635,209940,1.1215,0.1681
21724,1,21724,219995,16895,3639,209948,1.1212,0.1681
21725,1,21725,220009,16898,3642,209956,1.1220,0.1681
21726,1,21726,220020,16896,3645,209966,1.1191,0.1681
21727,1,21727,220031,16890,3648,209980,1.1147,0.1680
21728,1,21728,220045,16895,3648,209989,1.1144,0.1681
21729,1,21729,220057,16897,3651,209996,1.1217,0.1681
21730,1,21730,220068,16895,3652,210008,1.1176,0.1681
21731,1,21731,220080,16890,3652,210025,1.1089,0.1680
21732,1,21732,220092,16890,3653,210036,1.1055,0.1680
21733,1,21733,220102,16886,3653,210050,1.1040,0.1680
21734,1,21734,220113,16884,3654,210063,1.1056,0.1680
21735,1,21735,220124,16878,3656,210078,1.1087,0.1679
21736,1,21736,220138,16885,3658,210083,1.1099,0.1680
21737,1,21737,220149,16886,3661,210090,1.1042,0.1680
21738,1,21738,220162,16882,3664,210104,1.1070,0.1679
21739,1,21739,220174,16881,3665,210116,1.1088,0.1679
21740,1,21740,220186,16884,3667,210123,1.1023,0.1680
21741,1,21741,220200,16889,3670,210129,1.1019,0.1680
21742,1,21742,220215,16889,3670,210144,1.1038,0.1680
21743,1,21743,220227,16886,3670,210159,1.1088,0.1680
21744,1,21744,220238,16887,3674,210165,1.1048,0.1680
21745,1,21745,220249,16882,3677,210179,1.1073,0.1679
21746,1,21746,220262,16882,3676,210193,1.1061,0.1679
21747,1,21747,220276,16882,3677,210206,1.1109,0.1679
21748,1,21748,220290,16888,3680,210212,1.1100,0.1680
21749,1,21749,220304,16886,3680,210228,1.1122,0.1680
21750,1,21750,220317,16887,3680,210241,1.1140,0.1680
21751,1,21751,220330,16891,3681,210249,1.1088,0.1680
21752,1,21752,220343,16884,3682,210268,1.1098,0.1680
21753,1,21753,220357,16889,3682,210277,1.1099,0.1680
21754,1,21754,220370,16882,3686,210293,1.1016,0.1679
21755,1,21755,220381,16886,3686,210300,1.0984,0.1680
21756,1,21756,220393,16886,3687,210311,1.1016,0.1680
21757,1,21757,220403,16888,3688,210318,1.0992,0.1680
21758,1,21758,220413,16885,3688,210331,1.1020,0.1680
21759,1,21759,220427,16886,3693,210339,1.0988,0.1680
21760,1,21760,220437,16883,3694,210351,1.0958,0.1680
21761,1,21761,220450,16883,3696,210362,1.0938,0.1680
21762,1,21762,220463,16882,3696,210376,1.0902,0.1679
21763,1,21763,220473,16881,3695,210388,1.0909,0.1679
21764,1,21764,220483,16877,3695,210402,1.0950,0.1679
21765,1,21765,220496,16881,3696,210411,1.0917,0.1679
21766,1,21766,220506,16875,3698,210425,1.0846,0.1679
21767,1,21767,220518,16877,3698,210435,1.0835,0.1679
21768,1,21768,220531,16873,3699,210451,1.0861,0.1679
21769,1,21769,220544,16877,3701,210458,1.0917,0.1679
21770,1,21770,220558,16877,3703,210470,1.0947,0.1679
21771,1,21771,220570,16880,3703,210479,1.0939,0.1679
21772,1,21772,220581,16884,3704,210485,1.0942,0.1680
21773,1,21773,220594,16886,3707,210493,1.0917,0.1680
21774,1,21774,220607,16888,3710,210501,1.0912,0.1680
21775,1,21775,220621,16892,3711,210510,1.0918,0.1680
21776,1,21776,220632,16895,3709,210520,1.0943,0.1681
21777,1,21777,220645,16903,3710,210524,1.0992,0.1682
21778,1,21778,220658,16900,3713,210537,1.0952,0.1681
21779,1,21779,220668,16898,3714,210548,1.0991,0.1681
21780,1,21780,220679,16894,3714,210563,1.0958,0.1681
21781,1,21781,220693,16890,3716,210579,1.0956,0.1680
21782,1,21782,220703,16891,3716,210588,1.0909,0.1680
21783,1,21783,220713,16892,3717,210597,1.0903,0.1680
21784,1,21784,220726,16890,3719,210611,1.0911,0.1680
21785,1,21785,220740,16886,3721,210627,1.0878,0.1680
21786,1,21786,220751,16890,3721,210635,1.0921,0.1680
21787,1,21787,220762,16888,3724,210645,1.0911,0.1680
21788,1,21788,220775,16889,3724,210657,1.0863,0.1680
21789,1,21789,220788,16885,3724,210674,1.0870,0.1680
21790,1,21790,220800,16889,3726,210680,1.0895,0.1680
21791,1,21791,220811,16886,3728,210692,1.0928,0.1680
21792,1,21792,220822,16872,3729,210716,1.0871,0.1678
21793,1,21793,220833,16874,3729,210725,1.0868,0.1679
21794,1,21794,220845,16874,3730,210736,1.0902,0.1679
21795,1,21795,220856,16873,3731,210747,1.0879,0.1679
21796,1,21796,220871,16875,3733,210758,1.0845,0.1679
21797,1,21797,220883,16880,3732,210766,1.0848,0.1679
21798,1,21798,220893,16876,3734,210778,1.0816,0.1679
21799,1,21799,220906,16878,3735,210788,1.0749,0.1679
21800,1,21800,220918,16872,3736,210805,1.0804,0.1678
21801,1,21801,220931,16874,3736,210816,1.0817,0.1679
21802,1,21802,220944,16873,3737,210829,1.0856,0.1679
21803,1,21803,220956,16874,3738,210839,1.0830,0.1679
21804,1,21804,220968,16878,3738,210847,1.0794,0.1679
21805,1,21805,220982,16878,3739,210860,1.0806,0.1679
21806,1,21806,220996,16882,3741,210868,1.0866,0.1679
21807,1,21807,221010,16889,3740,210876,1.0817,0.1680
21808,1,21808,221023,16890,3743,210885,1.0807,0.1680
21809,1,21809,221037,16894,3744,210894,1.0871,0.1681
21810,1,21810,221051,16897,3745,210904,1.0866,0.1681
21811,1,21811,221064,16899,3746,210914,1.0840,0.1681
21812,1,21812,221077,16905,3748,210920,1.0820,0.1682
21813,1,21813,221091,16909,3748,210930,1.0850,0.1682
21814,1,21814,221105,16908,3750,210943,1.0807,0.1682
21815,1,21815,221115,16902,3750,210959,1.0821,0.1681
21816,1,21816,221129,16901,3751,210973,1.0805,0.1681
21817,1,21817,221141,16903,3752,210982,1.0807,0.1682
21818,1,21818,221153,16906,3753,210990,1.0803,0.1682
21819,1,21819,221163,16908,3754,210997,1.0794,0.1682
21820,1,21820,221177,16910,3757,211006,1.0855,0.1682
21821,1,21821,221190,16908,3760,211018,1.0895,0.1682
21822,1,21822,221201,16907,3761,211029,1.0830,0.1682
21823,1,21823,221211,16910,3761,211036,1.0858,0.1682
21824,1,21824,221223,16910,3763,211046,1.0850,0.1682
21825,1,21825,221233,16913,3763,211053,1.0843,0.1683
21826,1,21826,221245,16916,3764,211061,1.0803,0.1683
21827,1,21827,221255,16916,3765,211070,1.0783,0.1683
21828,1,21828,221269,16920,3767,211078,1.0829,0.1683
21829,1,21829,221279,16916,3767,211092,1.0744,0.1683
21830,1,21830,221289,16911,3768,211106,1.0751,0.1682
21831,1,21831,221300,16916,3768,211113,1.0739,0.1683
21832,1,21832,221314,16925,3769,211117,1.0755,0.1684
21833,1,21833,221326,16928,3769,211126,1.0760,0.1684
21834,1,21834,221336,16931,3769,211133,1.0742,0.1684
21835,1,21835,221350,16934,3771,211142,1.0701,0.1685
21836,1,21836,221362,16929,3774,211156,1.0712,0.1684
21837,1,21837,221372,16927,3774,211168,1.0702,0.1684
21838,1,21838,221383,16924,3777,211179,1.0693,0.1684
21839,1,21839,221397,16929,3777,211188,1.0678,0.1684
21840,1,21840,221408,16929,3779,211197,1.0652,0.1684
21841,1,21841,221420,16934,3781,211202,1.0694,0.1685
21842,1,21842,221432,16938,3780,211211,1.0657,0.1685
21843,1,21843,221445,16942,3782,211218,1.0653,0.1685
21844,1,21844,221456,16940,3782,211231,1.0686,0.1685
21845,1,21845,221469,16942,3783,211241,1.0672,0.1685
21846,1,21846,221481,16941,3785,211252,1.0681,0.1685
21847,1,21847,221494,16943,3786,211262,1.0692,0.1685
21848,1,21848,221505,16940,3788,211274,1.0603,0.1685
21849,1,21849,221518,16938,3787,211290,1.0566,0.1685
21850,1,21850,221530,16936,3787,211305,1.0622,0.1685
21851,1,21851,221542,16939,3787,211314,1.0617,0.1685
21852,1,21852,221552,16934,3789,211327,1.0575,0.1685
21853,1,21853,221564,16935,3791,211336,1.0590,0.1685
21854,1,21854,221578,16935,3793,211348,1.0571,0.1685
21855,1,21855,221591,16939,3794,211356,1.0580,0.1685
21856,1,21856,221604,16941,3794,211368,1.0642,0.1685
21857,1,21857,221616,16946,3796,211373,1.0665,0.1686
21858,1,21858,221626,16937,3797,211391,1.0648,0.1685
21859,1,21859,221640,16937,3799,211403,1.0613,0.1685
21860,1,21860,221652,16939,3799,211413,1.0625,0.1685
21861,1,21861,221666,16938,3800,211427,1.0606,0.1685
21862,1,21862,221679,16936,3801,211441,1.0622,0.1685
21863,1,21863,221691,16938,3805,211448,1.0627,0.1685
21864,1,21864,221704,16936,3807,211461,1.0604,0.1685
21865,1,21865,221717,16944,3809,211464,1.0626,0.1686
21866,1,21866,221728,16944,3810,211474,1.0614,0.1686
21867,1,21867,221741,16942,3811,211488,1.0578,0.1685
21868,1,21868,221753,16936,3814,211503,1.0521,0.1685
21869,1,21869,221764,16938,3814,211512,1.0511,0.1685
21870,1,21870,221773,16939,3814,211520,1.0597,0.1685
21871,1,21871,221786,16942,3814,211530,1.0584,0.1685
21872,1,21872,221796,16941,3814,211541,1.0555,0.1685
21873,1,21873,221810,16947,3814,211549,1.0612,0.1686
21874,1,21874,221821,16951,3815,211555,1.0638,0.1686
21875,1,21875,221833,16954,3815,211564,1.0609,0.1687
21876,1,21876,221845,16957,3815,211573,1.0573,0.1687
21877,1,21877,221855,16954,3816,211585,1.0602,0.1687
21878,1,21878,221868,16957,3818,211594,1.0622,0.1687
21879,1,21879,221879,16957,3817,211606,1.0576,0.1687
21880,1,21880,221891,16959,3817,211616,1.0603,0.1687
21881,1,21881,221903,16964,3817,211623,1.0575,0.1688
21882,1,21882,221915,16960,3819,211637,1.0532,0.1687
21883,1,21883,221926,16964,3819,211644,1.0595,0.1688
21884,1,21884,221936,16963,3819,211655,1.0574,0.1687
21885,1,21885,221948,16958,3821,211670,1.0543,0.1687
21886,1,21886,221961,16966,3821,211676,1.0589,0.1688
21887,1,21887,221974,16964,3824,211688,1.0563,0.1688
21888,1,21888,221984,16961,3823,211702,1.0600,0.1687
21889,1,21889,221994,16965,3824,211708,1.0602,0.1688
21890,1,21890,222005,16964,3825,211719,1.0601,0.1688
21891,1,21891,222018,16966,3828,211727,1.0621,0.1688
21892,1,21892,222032,16961,3832,211742,1.0581,0.1687
21893,1,21893,222043,16952,3834,211760,1.0576,0.1686
21894,1,21894,222056,16961,3832,211766,1.0568,0.1687
21895,1,21895,222066,16963,3833,211773,1.0569,0.1687
21896,1,21896,222076,16963,3833,211783,1.0561,0.1687
21897,1,21897,222088,16961,3836,211794,1.0538,0.1687
21898,1,21898,222101,16964,3836,211804,1.0522,0.1688
21899,1,21899,222114,16967,3837,211813,1.0557,0.1688
21900,1,21900,222125,16962,3838,211828,1.0542,0.1687
21901,1,21901,222136,16960,3841,211838,1.0504,0.1687
21902,1,21902,222147,16964,3840,211846,1.0493,0.1688
21903,1,21903,222158,16965,3841,211855,1.0475,0.1688
21904,1,21904,222171,16966,3842,211866,1.0549,0.1688
21905,1,21905,222184,16965,3843,211879,1.0513,0.1688
21906,1,21906,222196,16971,3844,211884,1.0415,0.1688
21907,1,21907,222206,16965,3847,211897,1.0449,0.1688
21908,1,21908,222217,16967,3847,211906,1.0454,0.1688
21909,1,21909,222229,16970,3847,211915,1.0444,0.1688
21910,1,21910,222239,16973,3847,211922,1.0412,0.1688
21911,1,21911,222250,16975,3848,211930,1.0428,0.1689
21912,1,21912,222260,16973,3850,211940,1.0446,0.1688
21913,1,21913,222272,16968,3853,211954,1.0422,0.1688
21914,1,21914,222281,16967,3854,211963,1.0396,0.1688
21915,1,21915,222294,16970,3856,211971,1.0386,0.1688
21916,1,21916,222306,16966,3857,211986,1.0371,0.1688
21917,1,21917,222318,16970,3856,211995,1.0391,0.1688
21918,1,21918,222329,16969,3856,212007,1.0327,0.1688
21919,1,21919,222339,16969,3856,212017,1.0355,0.1688
21920,1,21920,222352,16973,3856,212027,1.0375,0.1688
21921,1,21921,222362,16978,3857,212031,1.0419,0.1689
21922,1,21922,222375,16978,3857,212044,1.0415,0.1689
21923,1,21923,222387,16979,3859,212054,1.0407,0.1689
21924,1,21924,222397,16978,3861,212063,1.0441,0.1689
21925,1,21925,222410,16982,3861,212072,1.0425,0.1689
21926,1,21926,222422,16988,3862,212077,1.0418,0.1690
21927,1,21927,222433,16987,3862,212089,1.0426,0.1690
21928,1,21928,222447,16986,3862,212105,1.0399,0.1690
21929,1,21929,222461,16991,3862,212114,1.0460,0.1690
21930,1,21930,222473,16997,3864,212119,1.0478,0.1691
21931,1,21931,222484,16993,3864,212134,1.0463,0.1690
21932,1,21932,222494,16993,3865,212143,1.0460,0.1690
21933,1,21933,222508,16991,3869,212155,1.0438,0.1690
21934,1,21934,222518,16995,3867,212163,1.0433,0.1691
21935,1,21935,222530,16998,3867,212172,1.0437,0.1691
21936,1,21936,222543,16999,3867,212184,1.0382,0.1691
21937,1,21937,222554,16995,3870,212196,1.0368,0.1691
21938,1,21938,222566,16999,3869,212205,1.0406,0.1691
21939,1,21939,222575,17002,3869,212211,1.0432,0.1691
21940,1,21940,222586,16998,3872,212223,1.0371,0.1691
21941,1,21941,222598,16999,3873,212233,1.0330,0.1691
21942,1,21942,222609,17001,3876,212239,1.0326,0.1691
21943,1,21943,222621,17004,3876,212248,1.0315,0.1692
21944,1,21944,222631,17004,3877,212257,1.0351,0.1692
21945,1,21945,222642,17003,3878,212268,1.0370,0.1691
21946,1,21946,222651,16996,3878,212284,1.0349,0.1691
21947,1,21947,222661,16994,3879,212295,1.0378,0.1691
21948,1,21948,222671,16995,3880,212303,1.0377,0.1691
21949,1,21949,222683,16997,3881,212312,1.0356,0.1691
21950,1,21950,222694,16991,3882,212328,1.0403,0.1690
21951,1,21951,222706,16998,3884,212331,1.0395,0.1691
21952,1,21952,222719,16999,3883,212344,1.0403,0.1691
21953,1,21953,222731,17003,3883,212352,1.0407,0.1691
21954,1,21954,222743,17001,3884,212365,1.0394,0.1691
21955,1,21955,222753,17002,3886,212372,1.0435,0.1691
21956,1,21956,222764,17003,3886,212382,1.0398,0.1691
21957,1,21957,222775,17001,3891,212390,1.0427,0.1691
21958,1,21958,222788,17006,3892,212397,1.0461,0.1692
21959,1,21959,222800,17006,3893,212408,1.0422,0.1692
21960,1,21960,222811,17007,3894,212417,1.0398,0.1692
21961,1,21961,222822,17004,3896,212429,1.0405,0.1692
21962,1,21962,222833,17005,3897,212438,1.0385,0.1692
21963,1,21963,222842,17003,3897,212449,1.0319,0.1691
21964,1,21964,222854,17009,3897,212455,1.0361,0.1692
21965,1,21965,222864,17007,3898,212466,1.0376,0.1692
21966,1,21966,222875,17005,3899,212478,1.0339,0.1692
21967,1,21967,222889,17004,3901,212491,1.0333,0.1692
21968,1,21968,222899,16999,3902,212505,1.0279,0.1691
21969,1,21969,222910,16997,3904,212516,1.0287,0.1691
21970,1,21970,222924,16997,3904,212530,1.0318,0.1691
21971,1,21971,222936,16994,3909,212540,1.0318,0.1691
21972,1,21972,222947,16997,3909,212548,1.0302,0.1691
21973,1,21973,222957,16993,3910,212561,1.0245,0.1690
21974,1,21974,222969,16996,3911,212569,1.0217,0.1691
21975,1,21975,222979,16996,3913,212577,1.0257,0.1691
21976,1,21976,222993,16999,3914,212587,1.0301,0.1691
21977,1,21977,223003,16997,3914,212599,1.0261,0.1691
21978,1,21978,223015,16996,3915,212613,1.0251,0.1691
21979,1,21979,223026,16997,3918,212620,1.0201,0.1691
21980,1,21980,223039,17000,3919,212629,1.0232,0.1691
21981,1,21981,223051,16999,3920,212641,1.0291,0.1691
21982,1,21982,223063,16999,3923,212650,1.0245,0.1691
21983,1,21983,223076,17002,3925,212658,1.0234,0.1691
21984,1,21984,223087,17008,3925,212664,1.0226,0.1692
21985,1,21985,223097,17006,3926,212675,1.0236,0.1692
21986,1,21986,223110,17002,3928,212690,1.0182,0.1691
21987,1,21987,223121,17007,3928,212697,1.0234,0.1692
21988,1,21988,223133,17005,3930,212709,1.0278,0.1692
21989,1,21989,223144,17003,3932,212720,1.0235,0.1691
21990,1,21990,223156,17000,3934,212733,1.0233,0.1691
21991,1,21991,223170,17007,3935,212739,1.0246,0.1692
21992,1,21992,223182,17004,3936,212753,1.0218,0.1692
21993,1,21993,223193,17001,3936,212767,1.0223,0.1691
21994,1,21994,223204,16998,3939,212778,1.0234,0.1691
21995,1,21995,223214,16999,3939,212787,1.0225,0.1691
21996,1,21996,223224,17000,3939,212796,1.0246,0.1691
21997,1,21997,223234,16997,3940,212808,1.0217,0.1691
21998,1,21998,223248,17001,3941,212817,1.0189,0.1691
21999,1,21999,223261,17009,3941,212822,1.0131,0.1692
22000,1,22000,223274,17012,3942,212831,1.0153,0.1692
22001,1,22001,223287,17010,3945,212843,1.0183,0.1692
22002,1,22002,223299,17010,3947,212853,1.0198,0.1692
22003,1,22003,223312,17010,3949,212864,1.0242,0.1692
22004,1,22004,223323,17008,3951,212875,1.0245,0.1692
22005,1,22005,223335,17009,3953,212884,1.0233,0.1692
22006,1,22006,223345,17011,3953,212892,1.0237,0.1692
22007,1,22007,223358,17016,3956,212897,1.0188,0.1693
22008,1,22008,223371,17016,3955,212911,1.0155,0.1693
22009,1,22009,223382,17019,3955,212919,1.0187,0.1693
22010,1,22010,223395,17025,3956,212925,1.0269,0.1694
22011,1,22011,223408,17029,3955,212935,1.0278,0.1694
22012,1,22012,223421,17037,3956,212940,1.0310,0.1695
22013,1,22013,223431,17028,3956,212959,1.0283,0.1694
22014,1,22014,223442,17027,3957,212970,1.0288,0.1694
22015,1,22015,223455,17034,3957,212976,1.0301,0.1695
22016,1,22016,223467,17037,3957,212985,1.0294,0.1695
22017,1,22017,223478,17038,3957,212995,1.0282,0.1695
22018,1,22018,223490,17038,3958,213006,1.0296,0.1695
22019,1,22019,223500,17037,3958,213017,1.0295,0.1695
22020,1,22020,223512,17040,3959,213025,1.0272,0.1695
22021,1,22021,223523,17037,3960,213038,1.0305,0.1695
22022,1,22022,223535,17039,3963,213045,1.0231,0.1695
22023,1,22023,223547,17046,3963,213050,1.0237,0.1696
22024,1,22024,223558,17049,3965,213056,1.0248,0.1696
22025,1,22025,223572,17050,3967,213067,1.0244,0.1696
22026,1,22026,223584,17049,3967,213080,1.0270,0.1696
22027,1,22027,223595,17051,3969,213087,1.0270,0.1696
22028,1,22028,223605,17047,3970,213100,1.0265,0.1696
22029,1,22029,223614,17047,3970,213109,1.0213,0.1696
22030,1,22030,223625,17047,3970,213120,1.0249,0.1696
22031,1,22031,223639,17053,3971,213128,1.0253,0.1696
22032,1,22032,223652,17058,3972,213135,1.0256,0.1697
22033,1,22033,223665,17061,3973,213144,1.0250,0.1697
22034,1,22034,223678,17065,3974,213152,1.0212,0.1698
22035,1,22035,223691,17068,3975,213161,1.0204,0.1698
22036,1,22036,223703,17067,3976,213173,1.0236,0.1698
22037,1,22037,223715,17070,3976,213182,1.0295,0.1698
22038,1,22038,223728,17074,3976,213191,1.0286,0.1699
22039,1,22039,223740,17081,3976,213196,1.0314,0.1699
22040,1,22040,223751,17076,3980,213208,1.0283,0.1699
22041,1,22041,223764,17076,3982,213219,1.0310,0.1699
22042,1,22042,223775,17074,3984,213230,1.0299,0.1699
22043,1,22043,223787,17072,3987,213241,1.0274,0.1698
22044,1,22044,223800,17070,3988,213255,1.0265,0.1698
22045,1,22045,223809,17067,3988,213267,1.0248,0.1698
22046,1,22046,223821,17066,3991,213277,1.0298,0.1698
22047,1,22047,223832,17069,3992,213284,1.0321,0.1698
22048,1,22048,223843,17069,3993,213294,1.0280,0.1698
22049,1,22049,223855,17067,3994,213307,1.0296,0.1698
22050,1,22050,223866,17070,3994,213315,1.0260,0.1698
22051,1,22051,223877,17075,3994,213321,1.0252,0.1699
22052,1,22052,223888,17079,3994,213328,1.0285,0.1699
22053,1,22053,223902,17084,3995,213337,1.0324,0.1700
22054,1,22054,223915,17092,3996,213341,1.0298,0.1700
22055,1,22055,223927,17091,3998,213352,1.0271,0.1700
22056,1,22056,223939,17092,3997,213364,1.0246,0.1700
22057,1,22057,223949,17092,3998,213374,1.0298,0.1700
22058,1,22058,223961,17090,3999,213387,1.0279,0.1700
22059,1,22059,223972,17094,3999,213394,1.0244,0.1701
22060,1,22060,223983,17094,4000,213404,1.0240,0.1701
22061,1,22061,223995,17093,4003,213414,1.0237,0.1700
22062,1,22062,224007,17089,4007,213426,1.0226,0.1700
22063,1,22063,224020,17092,4009,213434,1.0191,0.1700
22064,1,22064,224032,17097,4011,213439,1.0242,0.1701
22065,1,22065,224043,17099,4012,213448,1.0273,0.1701
22066,1,22066,224054,17101,4014,213455,1.0249,0.1701
22067,1,22067,224066,17105,4016,213461,1.0211,0.1702
22068,1,22068,224075,17106,4016,213469,1.0164,0.1702
22069,1,22069,224088,17109,4020,213476,1.0200,0.1702
22070,1,22070,224100,17111,4020,213486,1.0130,0.1702
22071,1,22071,224111,17112,4023,213493,1.0143,0.1702
22072,1,22072,224120,17109,4024,213504,1.0151,0.1702
22073,1,22073,224130,17110,4026,213512,1.0101,0.1702
22074,1,22074,224139,17112,4027,213518,1.0141,0.1702
22075,1,22075,224151,17113,4029,213527,1.0103,0.1702
22076,1,22076,224160,17110,4029,213539,1.0087,0.1702
22077,1,22077,224169,17109,4030,213548,1.0053,0.1702
22078,1,22078,224179,17107,4031,213559,1.0043,0.1702
22079,1,22079,224189,17106,4032,213569,1.0060,0.1702
22080,1,22080,224200,17097,4035,213586,1.0005,0.1701
22081,1,22081,224210,17098,4036,213594,1.0035,0.1701
22082,1,22082,224223,17101,4036,213604,1.0097,0.1701
22083,1,22083,224236,17101,4038,213615,1.0109,0.1701
22084,1,22084,224246,17099,4038,213627,1.0080,0.1701
22085,1,22085,224256,17098,4038,213639,1.0091,0.1701
22086,1,22086,224267,17097,4040,213649,1.0075,0.1701
22087,1,22087,224277,17097,4042,213657,1.0097,0.1701
22088,1,22088,224290,17098,4045,213667,1.0099,0.1701
22089,1,22089,224301,17098,4046,213677,1.0080,0.1701
22090,1,22090,224313,17098,4048,213687,1.0050,0.1701
22091,1,22091,224325,17101,4048,213696,1.0033,0.1701
22092,1,22092,224336,17100,4048,213708,1.0005,0.1701
22093,1,22093,224348,17096,4049,213723,1.0011,0.1701
22094,1,22094,224359,17098,4049,213732,0.9986,0.1701
22095,1,22095,224371,17094,4050,213747,0.9957,0.1701
22096,1,22096,224380,17092,4051,213757,0.9923,0.1700
22097,1,22097,224390,17091,4052,213767,0.9970,0.1700
22098,1,22098,224400,17089,4052,213779,0.9989,0.1700
22099,1,22099,224411,17088,4053,213791,0.9980,0.1700
22100,1,22100,224424,17086,4054,213805,0.9980,0.1700
22101,1,22101,224437,17090,4054,213814,1.0001,0.1700
22102,1,22102,224450,17094,4057,213820,1.0013,0.1701
22103,1,22103,224462,17085,4061,213837,1.0006,0.1700
22104,1,22104,224475,17089,4061,213846,1.0028,0.1700
22105,1,22105,224486,17088,4063,213856,0.9965,0.1700
22106,1,22106,224495,17085,4065,213866,0.9917,0.1700
22107,1,22107,224506,17089,4065,213873,0.9887,0.1700
22108,1,22108,224517,17089,4068,213881,0.9939,0.1700
22109,1,22109,224527,17090,4069,213889,0.9955,0.1700
22110,1,22110,224538,17090,4070,213899,0.9948,0.1700
22111,1,22111,224548,17083,4073,213913,0.9898,0.1699
22112,1,22112,224558,17083,4074,213922,0.9851,0.1699
22113,1,22113,224571,17088,4077,213927,0.9814,0.1700
22114,1,22114,224583,17090,4077,213937,0.9821,0.1700
22115,1,22115,224596,17095,4078,213944,0.9899,0.1701
22116,1,22116,224607,17094,4079,213956,0.9861,0.1701
22117,1,22117,224620,17097,4082,213964,0.9888,0.1701
22118,1,22118,224630,17096,4082,213975,0.9871,0.1701
22119,1,22119,224642,17096,4085,213984,0.9851,0.1701
22120,1,22120,224655,17100,4087,213991,0.9858,0.1701
22121,1,22121,224667,17101,4088,214001,0.9859,0.1701
22122,1,22122,224679,17109,4088,214005,0.9844,0.1702
22123,1,22123,224688,17106,4089,214016,0.9839,0.1702
22124,1,22124,224700,17107,4090,214026,0.9820,0.1702
22125,1,22125,224712,17103,4091,214041,0.9778,0.1701
22126,1,22126,224722,17097,4092,214056,0.9812,0.1701
22127,1,22127,224733,17093,4093,214070,0.9762,0.1700
22128,1,22128,224742,17091,4095,214079,0.9781,0.1700
22129,1,22129,224754,17094,4098,214085,0.9757,0.1701
22130,1,22130,224763,17099,4098,214089,0.9690,0.1701
22131,1,22131,224773,17093,4099,214104,0.9683,0.1700
22132,1,22132,224783,17091,4102,214113,0.9676,0.1700
22133,1,22133,224796,17091,4103,214125,0.9646,0.1700
22134,1,22134,224806,17087,4105,214137,0.9673,0.1700
22135,1,22135,224815,17088,4107,214143,0.9667,0.1700
22136,1,22136,224824,17086,4107,214154,0.9652,0.1700
22137,1,22137,224834,17086,4107,214164,0.9669,0.1700
22138,1,22138,224845,17080,4108,214180,0.9636,0.1699
22139,1,22139,224858,17084,4111,214186,0.9625,0.1700
22140,1,22140,224867,17086,4111,214193,0.9600,0.1700
22141,1,22141,224878,17086,4114,214201,0.9599,0.1700
22142,1,22142,224891,17088,4115,214212,0.9583,0.1700
22143,1,22143,224903,17090,4118,214219,0.9617,0.1700
22144,1,22144,224915,17096,4118,214225,0.9599,0.1701
22145,1,22145,224928,17097,4119,214236,0.9565,0.1701
22146,1,22146,224939,17102,4119,214242,0.9553,0.1701
22147,1,22147,224952,17109,4120,214247,0.9555,0.1702
22148,1,22148,224961,17109,4120,214256,0.9510,0.1702
22149,1,22149,224972,17107,4122,214267,0.9479,0.1702
22150,1,22150,224985,17110,4123,214276,0.9504,0.1702
22151,1,22151,224997,17105,4123,214293,0.9507,0.1702
22152,1,22152,225009,17106,4125,214302,0.9480,0.1702
22153,1,22153,225022,17107,4128,214311,0.9499,0.1702
22154,1,22154,225034,17111,4128,214319,0.9496,0.1702
22155,1,22155,225046,17117,4128,214325,0.9489,0.1703
22156,1,22156,225057,17118,4131,214332,0.9467,0.1703
22157,1,22157,225068,17123,4131,214338,0.9478,0.1703
22158,1,22158,225079,17125,4131,214347,0.9446,0.1704
22159,1,22159,225091,17118,4134,214363,0.9465,0.1703
22160,1,22160,225100,17121,4136,214367,0.9454,0.1703
22161,1,22161,225111,17121,4137,214377,0.9453,0.1703
22162,1,22162,225123,17126,4138,214383,0.9476,0.1704
22163,1,22163,225135,17130,4140,214389,0.9465,0.1704
22164,1,22164,225147,17131,4141,214399,0.9456,0.1704
22165,1,22165,225157,17134,4141,214407,0.9433,0.1704
22166,1,22166,225167,17134,4142,214416,0.9394,0.1704
22167,1,22167,225177,17133,4143,214426,0.9409,0.1704
22168,1,22168,225188,17136,4143,214434,0.9422,0.1705
22169,1,22169,225200,17137,4145,214443,0.9450,0.1705
22170,1,22170,225209,17135,4146,214453,0.9444,0.1705
22171,1,22171,225218,17137,4146,214460,0.9425,0.1705
22172,1,22172,225230,17138,4149,214468,0.9443,0.1705
22173,1,22173,225240,17134,4148,214483,0.9413,0.1704
