T,Smoothed_Pro
28985,1.3379123924158799e-05
28986,1.3378961264471608e-05
28987,1.3378798604784415e-05
28988,1.3378635945097226e-05
28989,1.3378473285410037e-05
28990,1.3378310625722845e-05
28991,1.3378147966035652e-05
28992,1.3377985306348463e-05
28993,1.337782264666127e-05
28994,1.3377659986974081e-05
28995,1.3377497327286887e-05
28996,1.3377334667599698e-05
28997,1.3377172007912507e-05
28998,1.3377009348225315e-05
28999,1.3376846688538125e-05
29000,1.3376684028850935e-05
29001,1.3376521369163746e-05
29002,1.3376358709476551e-05
29003,1.3376196049789362e-05
29004,1.337603339010217e-05
29005,1.3375870730414979e-05
29006,1.3375708070727788e-05
29007,1.3375545411040599e-05
29008,1.3375382751353408e-05
29009,1.3375220091666216e-05
29010,1.3375057431979026e-05
29011,1.3374894772291834e-05
29012,1.3374732112604645e-05
29013,1.337456945291745e-05
29014,1.337440679323026e-05
29015,1.337424413354307e-05
29016,1.3374081473855878e-05
29017,1.3373918814168689e-05
29018,1.3373756154481498e-05
29019,1.3373593494794309e-05
29020,1.3373430835107115e-05
29021,1.3373268175419924e-05
29022,1.3373105515732733e-05
29023,1.337294285604554e-05
29024,1.3372780196358352e-05
29025,1.337261753667116e-05
29026,1.3372454876983972e-05
29027,1.3372292217296779e-05
29028,1.3372129557609587e-05
29029,1.3371966897922397e-05
29030,1.3371804238235207e-05
29031,1.3371641578548014e-05
29032,1.3371478918860823e-05
29033,1.3371316259173634e-05
29034,1.3371153599486442e-05
29035,1.337099093979925e-05
29036,1.3370828280112062e-05
29037,1.3370665620424869e-05
29038,1.3370502960737678e-05
29039,1.3370340301050486e-05
29040,1.3370177641363297e-05
29041,1.3370014981676106e-05
29042,1.3369852321988913e-05
29043,1.3369689662301724e-05
29044,1.3369527002614533e-05
29045,1.3369364342927343e-05
29046,1.336920168324015e-05
29047,1.3369039023552961e-05
29048,1.336887636386577e-05
29049,1.3368713704178576e-05
29050,1.3368551044491387e-05
29051,1.3368388384804194e-05
29052,1.3368225725117005e-05
29053,1.3368063065429814e-05
29054,1.3367900405742625e-05
29055,1.3367737746055433e-05
29056,1.336757508636824e-05
29057,1.336741242668105e-05
29058,1.3367249766993858e-05
29059,1.336708710730667e-05
29060,1.3366924447619477e-05
29061,1.3366761787932286e-05
29062,1.3366599128245097e-05
29063,1.3366436468557903e-05
29064,1.3366273808870714e-05
29065,1.3366111149183523e-05
29066,1.3365948489496332e-05
29067,1.336578582980914e-05
29068,1.336562317012195e-05
29069,1.3365460510434758e-05
29070,1.3365297850747569e-05
29071,1.3365135191060378e-05
29072,1.3364972531373185e-05
29073,1.3364809871685996e-05
29074,1.3364647211998802e-05
29075,1.3364484552311613e-05
29076,1.3364321892624422e-05
29077,1.3364159232937233e-05
29078,1.3363996573250039e-05
29079,1.336383391356285e-05
29080,1.336367125387566e-05
29081,1.3363508594188466e-05
29082,1.3363345934501277e-05
29083,1.3363183274814086e-05
29084,1.3363020615126895e-05
29085,1.3362857955439703e-05
29086,1.336269529575251e-05
29087,1.3362532636065321e-05
29088,1.3362369976378132e-05
29089,1.3362207316690941e-05
29090,1.3362044657003749e-05
29091,1.336188199731656e-05
29092,1.3361719337629365e-05
29093,1.3361556677942175e-05
29094,1.3361394018254985e-05
29095,1.3361231358567793e-05
29096,1.3361068698880602e-05
29097,1.3360906039193413e-05
29098,1.3360743379506224e-05
29099,1.336058071981903e-05
29100,1.3360418060131839e-05
29101,1.3360255400444648e-05
29102,1.3360092740757457e-05
29103,1.3359930081070266e-05
29104,1.3359767421383074e-05
29105,1.3359604761695885e-05
29106,1.3359442102008694e-05
29107,1.3359279442321501e-05
29108,1.3359116782634312e-05
29109,1.3358954122947121e-05
29110,1.3358791463259929e-05
29111,1.3358628803572738e-05
29112,1.3358466143885549e-05
29113,1.3358303484198356e-05
29114,1.3358140824511166e-05
29115,1.3357978164823977e-05
29116,1.3357815505136784e-05
29117,1.3357652845449595e-05
29118,1.33574901857624e-05
29119,1.3357327526075212e-05
29120,1.335716486638802e-05
29121,1.3357002206700827e-05
29122,1.3356839547013637e-05
29123,1.3356676887326447e-05
29124,1.3356514227639257e-05
29125,1.3356351567952065e-05
29126,1.3356188908264876e-05
29127,1.3356026248577685e-05
29128,1.335586358889049e-05
29129,1.3355700929203302e-05
29130,1.3355538269516109e-05
29131,1.335537560982892e-05
29132,1.3355212950141727e-05
29133,1.3355050290454537e-05
29134,1.3354887630767348e-05
29135,1.3354724971080157e-05
29136,1.3354562311392964e-05
29137,1.3354399651705773e-05
29138,1.3354236992018584e-05
29139,1.335407433233139e-05
29140,1.3353911672644201e-05
29141,1.335374901295701e-05
29142,1.335358635326982e-05
29143,1.3353423693582628e-05
29144,1.3353261033895438e-05
29145,1.3353098374208247e-05
29146,1.3352935714521056e-05
29147,1.3352773054833865e-05
29148,1.3352610395146673e-05
29149,1.3352447735459483e-05
29150,1.335228507577229e-05
29151,1.33521224160851e-05
29152,1.3351959756397911e-05
29153,1.335179709671072e-05
29154,1.3351634437023528e-05
29155,1.3351471777336337e-05
29156,1.3351309117649148e-05
29157,1.3351146457961954e-05
29158,1.3350983798274763e-05
29159,1.3350821138587572e-05
29160,1.3350658478900381e-05
29161,1.3350495819213192e-05
29162,1.3350333159526001e-05
29163,1.335017049983881e-05
29164,1.335000784015162e-05
29165,1.3349845180464425e-05
29166,1.3349682520777236e-05
29167,1.3349519861090045e-05
29168,1.3349357201402853e-05
29169,1.3349194541715664e-05
29170,1.3349031882028475e-05
29171,1.3348869222341284e-05
29172,1.334870656265409e-05
29173,1.33485439029669e-05
29174,1.3348381243279708e-05
29175,1.3348218583592517e-05
29176,1.3348055923905326e-05
29177,1.3347893264218135e-05
29178,1.3347730604530945e-05
29179,1.3347567944843754e-05
29180,1.3347405285156563e-05
29181,1.3347242625469372e-05
29182,1.3347079965782183e-05
29183,1.3346917306094989e-05
29184,1.33467546464078e-05
29185,1.3346591986720609e-05
29186,1.3346429327033416e-05
29187,1.3346266667346227e-05
29188,1.3346104007659036e-05
29189,1.3345941347971846e-05
29190,1.3345778688284653e-05
29191,1.3345616028597464e-05
29192,1.3345453368910271e-05
29193,1.334529070922308e-05
29194,1.3345128049535888e-05
29195,1.3344965389848697e-05
29196,1.3344802730161508e-05
29197,1.3344640070474316e-05
29198,1.3344477410787126e-05
29199,1.3344314751099936e-05
29200,1.3344152091412745e-05
29201,1.3344170162982168e-05
29202,1.334418823455159e-05
29203,1.3344206306121012e-05
29204,1.3344224377690437e-05
29205,1.3344242449259861e-05
29206,1.3344260520829283e-05
29207,1.3344278592398706e-05
29208,1.334429666396813e-05
29209,1.3344314735537553e-05
29210,1.3344332807106978e-05
29211,1.3344350878676398e-05
29212,1.3344368950245822e-05
29213,1.3344387021815247e-05
29214,1.3344405093384672e-05
29215,1.3344423164954093e-05
29216,1.3344441236523516e-05
29217,1.3344459308092939e-05
29218,1.3344477379662364e-05
29219,1.3344495451231787e-05
29220,1.334451352280121e-05
29221,1.3344531594370633e-05
29222,1.3344549665940054e-05
29223,1.3344567737509479e-05
29224,1.3344585809078902e-05
29225,1.3344603880648325e-05
29226,1.3344621952217748e-05
29227,1.3344640023787172e-05
29228,1.3344658095356595e-05
29229,1.3344676166926018e-05
29230,1.3344694238495443e-05
29231,1.3344712310064864e-05
29232,1.3344730381634289e-05
29233,1.334474845320371e-05
29234,1.3344766524773135e-05
29235,1.334478459634256e-05
29236,1.3344802667911981e-05
29237,1.3344820739481404e-05
29238,1.3344838811050829e-05
29239,1.3344856882620252e-05
29240,1.3344874954189676e-05
29241,1.3344893025759096e-05
29242,1.3344911097328519e-05
29243,1.3344929168897944e-05
29244,1.3344947240467367e-05
29245,1.3344965312036791e-05
29246,1.3344983383606211e-05
29247,1.3345001455175636e-05
29248,1.334501952674506e-05
29249,1.3345037598314485e-05
29250,1.3345055669883906e-05
29251,1.334507374145333e-05
29252,1.3345091813022752e-05
29253,1.3345109884592177e-05
29254,1.33451279561616e-05
29255,1.3345146027731023e-05
29256,1.3345164099300448e-05
29257,1.334518217086987e-05
29258,1.3345200242439294e-05
29259,1.3345218314008717e-05
29260,1.3345236385578141e-05
29261,1.3345254457147564e-05
29262,1.3345272528716986e-05
29263,1.3345290600286407e-05
29264,1.3345308671855832e-05
29265,1.3345326743425256e-05
29266,1.334534481499468e-05
29267,1.3345362886564102e-05
29268,1.3345380958133524e-05
29269,1.3345399029702948e-05
29270,1.3345417101272373e-05
29271,1.3345435172841798e-05
29272,1.3345453244411217e-05
29273,1.3345471315980642e-05
29274,1.3345489387550065e-05
29275,1.334550745911949e-05
29276,1.3345525530688913e-05
29277,1.3345543602258334e-05
29278,1.3345561673827759e-05
29279,1.3345579745397183e-05
29280,1.3345597816966605e-05
29281,1.334561588853603e-05
29282,1.3345633960105449e-05
29283,1.3345652031674874e-05
29284,1.3345670103244298e-05
29285,1.334568817481372e-05
29286,1.3345706246383144e-05
29287,1.3345724317952566e-05
29288,1.334574238952199e-05
29289,1.3345760461091413e-05
29290,1.3345778532660836e-05
29291,1.3345796604230261e-05
29292,1.3345814675799684e-05
29293,1.3345832747369107e-05
29294,1.334585081893853e-05
29295,1.3345868890507955e-05
29296,1.3345886962077378e-05
29297,1.33459050336468e-05
29298,1.3345923105216222e-05
29299,1.3345941176785647e-05
29300,1.3345959248355071e-05
29301,1.3345977319924496e-05
29302,1.3345995391493916e-05
29303,1.3346013463063337e-05
29304,1.3346031534632762e-05
29305,1.3346049606202186e-05
29306,1.3346067677771608e-05
29307,1.3346085749341032e-05
29308,1.3346103820910455e-05
29309,1.3346121892479878e-05
29310,1.3346139964049303e-05
29311,1.3346158035618726e-05
29312,1.3346176107188149e-05
29313,1.3346194178757572e-05
29314,1.3346212250326997e-05
29315,1.3346230321896418e-05
29316,1.3346248393465843e-05
29317,1.3346266465035267e-05
29318,1.3346284536604689e-05
29319,1.3346302608174112e-05
29320,1.3346320679743535e-05
29321,1.334633875131296e-05
29322,1.3346356822882384e-05
29323,1.3346374894451804e-05
29324,1.3346392966021227e-05
29325,1.334641103759065e-05
29326,1.3346429109160074e-05
29327,1.3346447180729499e-05
29328,1.334646525229892e-05
29329,1.3346483323868343e-05
29330,1.3346501395437768e-05
29331,1.3346519467007191e-05
29332,1.3346537538576614e-05
29333,1.3346555610146035e-05
29334,1.334657368171546e-05
29335,1.3346591753284885e-05
29336,1.334660982485431e-05
29337,1.334662789642373e-05
29338,1.3346645967993154e-05
29339,1.3346664039562577e-05
29340,1.3346682111132001e-05
29341,1.3346700182701424e-05
29342,1.3346718254270847e-05
29343,1.3346736325840269e-05
29344,1.3346754397409692e-05
29345,1.3346772468979116e-05
29346,1.334679054054854e-05
29347,1.3346808612117962e-05
29348,1.3346826683687385e-05
29349,1.334684475525681e-05
29350,1.3346862826826231e-05
29351,1.3346880898395656e-05
29352,1.334689896996508e-05
29353,1.3346917041534502e-05
29354,1.3346935113103925e-05
29355,1.3346953184673348e-05
29356,1.3346971256242773e-05
29357,1.3346989327812197e-05
29358,1.3347007399381619e-05
29359,1.3347025470951042e-05
29360,1.3347043542520466e-05
29361,1.334706161408989e-05
29362,1.3347079685659312e-05
29363,1.3347097757228734e-05
29364,1.3347115828798157e-05
29365,1.3347133900367581e-05
29366,1.3347151971937004e-05
29367,1.3347170043506427e-05
29368,1.3347188115075852e-05
29369,1.3347206186645273e-05
29370,1.3347224258214698e-05
29371,1.3347242329784123e-05
29372,1.3347260401353544e-05
29373,1.3347278472922969e-05
29374,1.334729654449239e-05
29375,1.3347314616061815e-05
29376,1.3347332687631238e-05
29377,1.334735075920066e-05
29378,1.3347368830770085e-05
29379,1.3347386902339508e-05
29380,1.334740497390893e-05
29381,1.3347423045478354e-05
29382,1.3347441117047779e-05
29383,1.33474591886172e-05
29384,1.3347477260186623e-05
29385,1.3347495331756044e-05
29386,1.3347513403325469e-05
29387,1.3347531474894894e-05
29388,1.3347549546464317e-05
29389,1.3347567618033738e-05
29390,1.3347585689603161e-05
29391,1.3347603761172586e-05
29392,1.334762183274201e-05
29393,1.3347639904311432e-05
29394,1.3347657975880855e-05
29395,1.334767604745028e-05
29396,1.3347694119019702e-05
29397,1.3347712190589125e-05
29398,1.334773026215855e-05
29399,1.3347748333727971e-05
29400,1.3347766405297396e-05
29401,1.334778447686682e-05
29402,1.3347802548436242e-05
29403,1.3347820620005665e-05
29404,1.3347838691575086e-05
29405,1.3347856763144511e-05
29406,1.3347874834713934e-05
29407,1.3347892906283357e-05
29408,1.3347910977852782e-05
29409,1.3347929049422206e-05
29410,1.3347947120991628e-05
29411,1.334796519256105e-05
29412,1.3347983264130475e-05
29413,1.3348001335699898e-05
29414,1.3348019407269323e-05
29415,1.3348037478838743e-05
29416,1.3348055550408167e-05
29417,1.3348073621977592e-05
29418,1.3348091693547017e-05
29419,1.3348109765116438e-05
29420,1.3348127836685861e-05
29421,1.3348145908255284e-05
29422,1.3348163979824709e-05
29423,1.3348182051394132e-05
29424,1.3348200122963553e-05
29425,1.3348218194532976e-05
29426,1.3348236266102399e-05
29427,1.3348254337671824e-05
29428,1.3348272409241247e-05
29429,1.334829048081067e-05
29430,1.3348308552380093e-05
29431,1.3348326623949517e-05
29432,1.3348344695518939e-05
29433,1.3348362767088363e-05
29434,1.3348380838657788e-05
29435,1.334839891022721e-05
29436,1.3348416981796634e-05
29437,1.3348435053366055e-05
29438,1.334845312493548e-05
29439,1.3348471196504905e-05
29440,1.3348489268074326e-05
29441,1.3348507339643749e-05
29442,1.3348525411213174e-05
29443,1.3348543482782595e-05
29444,1.334856155435202e-05
29445,1.3348579625921441e-05
29446,1.3348597697490864e-05
29447,1.3348615769060289e-05
29448,1.3348633840629712e-05
29449,1.3348651912199135e-05
29450,1.3348669983768556e-05
29451,1.334868805533798e-05
29452,1.3348706126907405e-05
29453,1.334872419847683e-05
29454,1.3348742270046251e-05
29455,1.3348760341615674e-05
29456,1.3348778413185097e-05
29457,1.3348796484754522e-05
29458,1.3348814556323945e-05
29459,1.3348832627893368e-05
29460,1.3348850699462793e-05
29461,1.3348868771032216e-05
29462,1.3348886842601637e-05
29463,1.334890491417106e-05
29464,1.3348922985740483e-05
29465,1.3348941057309908e-05
29466,1.334895912887933e-05
29467,1.3348977200448752e-05
29468,1.3348995272018177e-05
29469,1.3349013343587601e-05
29470,1.3349031415157024e-05
29471,1.3349049486726447e-05
29472,1.3349067558295869e-05
29473,1.3349085629865293e-05
29474,1.3349103701434718e-05
29475,1.334912177300414e-05
29476,1.3349139844573562e-05
29477,1.3349157916142987e-05
29478,1.334917598771241e-05
29479,1.3349194059281835e-05
29480,1.3349212130851258e-05
29481,1.3349230202420679e-05
29482,1.3349248273990104e-05
29483,1.3349266345559525e-05
29484,1.3349284417128948e-05
29485,1.3349302488698373e-05
29486,1.3349320560267794e-05
29487,1.3349338631837219e-05
29488,1.3349356703406643e-05
29489,1.3349374774976065e-05
29490,1.334939284654549e-05
29491,1.334941091811491e-05
29492,1.3349428989684335e-05
29493,1.3349447061253758e-05
29494,1.3349465132823181e-05
29495,1.3349483204392606e-05
29496,1.3349501275962029e-05
29497,1.334951934753145e-05
29498,1.3349537419100875e-05
29499,1.33495554906703e-05
29500,1.3349573562239723e-05
29501,1.3349591633809146e-05
29502,1.3349609705378567e-05
29503,1.334962777694799e-05
29504,1.3349645848517415e-05
29505,1.3349663920086838e-05
29506,1.3349681991656259e-05
29507,1.3349700063225682e-05
29508,1.3349718134795107e-05
29509,1.3349736206364531e-05
29510,1.3349754277933953e-05
29511,1.3349772349503377e-05
29512,1.33497904210728e-05
29513,1.3349808492642223e-05
29514,1.3349826564211648e-05
29515,1.3349844635781071e-05
29516,1.3349862707350494e-05
29517,1.3349880778919917e-05
29518,1.3349898850489342e-05
29519,1.3349916922058763e-05
29520,1.3349934993628188e-05
29521,1.3349953065197612e-05
29522,1.3349971136767034e-05
29523,1.3349989208336457e-05
29524,1.3350007279905878e-05
29525,1.3350025351475303e-05
29526,1.3350043423044727e-05
29527,1.3350061494614149e-05
29528,1.3350079566183572e-05
29529,1.3350097637752995e-05
29530,1.335011570932242e-05
29531,1.3350133780891844e-05
29532,1.3350151852461264e-05
29533,1.3350169924030688e-05
29534,1.3350187995600113e-05
29535,1.3350206067169536e-05
29536,1.3350224138738959e-05
29537,1.335024221030838e-05
29538,1.3350260281877805e-05
29539,1.335027835344723e-05
29540,1.3350296425016651e-05
29541,1.3350314496586076e-05
29542,1.3350332568155499e-05
29543,1.335035063972492e-05
29544,1.3350368711294345e-05
29545,1.3350386782863766e-05
29546,1.335040485443319e-05
29547,1.3350422926002614e-05
29548,1.3350440997572037e-05
29549,1.335045906914146e-05
29550,1.3350477140710884e-05
29551,1.3350495212280307e-05
29552,1.335051328384973e-05
29553,1.3350531355419155e-05
29554,1.3350549426988576e-05
29555,1.3350567498558001e-05
29556,1.3350585570127426e-05
29557,1.3350603641696847e-05
29558,1.335062171326627e-05
29559,1.3350639784835693e-05
29560,1.3350657856405118e-05
29561,1.3350675927974542e-05
29562,1.3350693999543964e-05
29563,1.3350712071113387e-05
29564,1.3350730142682808e-05
29565,1.3350748214252233e-05
29566,1.3350766285821657e-05
29567,1.3350784357391079e-05
29568,1.3350802428960502e-05
29569,1.3350820500529926e-05
29570,1.335083857209935e-05
29571,1.3350856643668772e-05
29572,1.3350874715238197e-05
29573,1.3350892786807618e-05
29574,1.3350910858377043e-05
29575,1.3350928929946464e-05
29576,1.3350947001515889e-05
29577,1.3350965073085314e-05
29578,1.3350983144654735e-05
29579,1.335100121622416e-05
29580,1.3351019287793583e-05
29581,1.3351037359363006e-05
29582,1.335105543093243e-05
29583,1.3351073502501853e-05
29584,1.3351091574071273e-05
29585,1.3351109645640698e-05
29586,1.335112771721012e-05
29587,1.3351145788779545e-05
29588,1.3351163860348968e-05
29589,1.335118193191839e-05
29590,1.3351200003487814e-05
29591,1.3351218075057239e-05
29592,1.335123614662666e-05
29593,1.3351254218196083e-05
29594,1.3351272289765506e-05
29595,1.3351290361334931e-05
29596,1.3351308432904356e-05
29597,1.3351326504473779e-05
29598,1.33513445760432e-05
29599,1.3351362647612625e-05
29600,1.335138071918205e-05
29601,1.335152450043011e-05
29602,1.3351668281678171e-05
29603,1.3351812062926234e-05
29604,1.3351955844174298e-05
29605,1.3352099625422361e-05
29606,1.3352243406670421e-05
29607,1.3352387187918485e-05
29608,1.3352530969166548e-05
29609,1.335267475041461e-05
29610,1.3352818531662672e-05
29611,1.3352962312910735e-05
29612,1.3353106094158797e-05
29613,1.335324987540686e-05
29614,1.3353393656654924e-05
29615,1.3353537437902986e-05
29616,1.3353681219151047e-05
29617,1.3353825000399111e-05
29618,1.3353968781647174e-05
29619,1.3354112562895236e-05
29620,1.3354256344143298e-05
29621,1.3354400125391361e-05
29622,1.3354543906639423e-05
29623,1.3354687687887487e-05
29624,1.3354831469135548e-05
29625,1.3354975250383612e-05
29626,1.3355119031631673e-05
29627,1.3355262812879737e-05
29628,1.33554065941278e-05
29629,1.3355550375375862e-05
29630,1.3355694156623924e-05
29631,1.3355837937871987e-05
29632,1.3355981719120049e-05
29633,1.3356125500368111e-05
29634,1.3356269281616174e-05
29635,1.3356413062864234e-05
29636,1.33565568441123e-05
29637,1.3356700625360361e-05
29638,1.3356844406608425e-05
29639,1.3356988187856485e-05
29640,1.335713196910455e-05
29641,1.3357275750352612e-05
29642,1.3357419531600675e-05
29643,1.3357563312848735e-05
29644,1.33577070940968e-05
29645,1.335785087534486e-05
29646,1.3357994656592926e-05
29647,1.3358138437840987e-05
29648,1.335828221908905e-05
29649,1.335842600033711e-05
29650,1.3358569781585176e-05
29651,1.3358713562833238e-05
29652,1.33588573440813e-05
29653,1.3359001125329361e-05
29654,1.3359144906577426e-05
29655,1.3359288687825486e-05
29656,1.3359432469073552e-05
29657,1.3359576250321612e-05
29658,1.3359720031569677e-05
29659,1.3359863812817737e-05
29660,1.3360007594065802e-05
29661,1.3360151375313864e-05
29662,1.3360295156561925e-05
29663,1.3360438937809987e-05
29664,1.3360582719058052e-05
29665,1.3360726500306112e-05
29666,1.3360870281554174e-05
29667,1.3361014062802238e-05
29668,1.3361157844050303e-05
29669,1.3361301625298363e-05
29670,1.3361445406546428e-05
29671,1.3361589187794488e-05
29672,1.336173296904255e-05
29673,1.3361876750290613e-05
29674,1.3362020531538678e-05
29675,1.3362164312786738e-05
29676,1.33623080940348e-05
29677,1.3362451875282864e-05
29678,1.3362595656530925e-05
29679,1.336273943777899e-05
29680,1.336288321902705e-05
29681,1.3363027000275116e-05
29682,1.3363170781523176e-05
29683,1.3363314562771241e-05
29684,1.3363458344019301e-05
29685,1.3363602125267364e-05
29686,1.3363745906515426e-05
29687,1.3363889687763491e-05
29688,1.3364033469011551e-05
29689,1.3364177250259615e-05
29690,1.3364321031507677e-05
29691,1.3364464812755742e-05
29692,1.3364608594003802e-05
29693,1.3364752375251867e-05
29694,1.3364896156499927e-05
29695,1.336503993774799e-05
29696,1.3365183718996052e-05
29697,1.3365327500244117e-05
29698,1.3365471281492177e-05
29699,1.3365615062740241e-05
29700,1.3365758843988303e-05
29701,1.3365902625236368e-05
29702,1.3366046406484428e-05
29703,1.3366190187732491e-05
29704,1.3366333968980553e-05
29705,1.3366477750228617e-05
29706,1.3366621531476678e-05
29707,1.3366765312724742e-05
29708,1.3366909093972802e-05
29709,1.3367052875220867e-05
29710,1.3367196656468929e-05
29711,1.3367340437716994e-05
29712,1.3367484218965054e-05
29713,1.3367628000213117e-05
29714,1.3367771781461179e-05
29715,1.3367915562709243e-05
29716,1.3368059343957304e-05
29717,1.3368203125205368e-05
29718,1.3368346906453428e-05
29719,1.3368490687701493e-05
29720,1.3368634468949555e-05
29721,1.3368778250197618e-05
29722,1.3368922031445678e-05
29723,1.3369065812693743e-05
29724,1.3369209593941805e-05
29725,1.3369353375189867e-05
29726,1.3369497156437929e-05
29727,1.3369640937685992e-05
29728,1.3369784718934054e-05
29729,1.3369928500182117e-05
29730,1.337007228143018e-05
29731,1.337021606267824e-05
29732,1.3370359843926304e-05
29733,1.3370503625174368e-05
29734,1.3370647406422431e-05
29735,1.3370791187670491e-05
29736,1.3370934968918555e-05
29737,1.3371078750166618e-05
29738,1.337122253141468e-05
29739,1.3371366312662743e-05
29740,1.3371510093910805e-05
29741,1.3371653875158867e-05
29742,1.337179765640693e-05
29743,1.3371941437654994e-05
29744,1.3372085218903057e-05
29745,1.3372229000151117e-05
29746,1.337237278139918e-05
29747,1.3372516562647244e-05
29748,1.3372660343895306e-05
29749,1.3372804125143368e-05
29750,1.3372947906391431e-05
29751,1.3373091687639493e-05
29752,1.3373235468887556e-05
29753,1.337337925013562e-05
29754,1.3373523031383682e-05
29755,1.3373666812631743e-05
29756,1.3373810593879805e-05
29757,1.337395437512787e-05
29758,1.337409815637593e-05
29759,1.3374241937623994e-05
29760,1.3374385718872055e-05
29761,1.3374529500120119e-05
29762,1.337467328136818e-05
29763,1.3374817062616244e-05
29764,1.3374960843864304e-05
29765,1.337510462511237e-05
29766,1.3375248406360431e-05
29767,1.3375392187608495e-05
29768,1.3375535968856555e-05
29769,1.337567975010462e-05
29770,1.3375823531352681e-05
29771,1.3375967312600745e-05
29772,1.3376111093848807e-05
29773,1.337625487509687e-05
29774,1.337639865634493e-05
29775,1.3376542437592995e-05
29776,1.3376686218841057e-05
29777,1.337683000008912e-05
29778,1.337697378133718e-05
29779,1.3377117562585246e-05
29780,1.3377261343833307e-05
29781,1.3377405125081371e-05
29782,1.3377548906329431e-05
29783,1.3377692687577496e-05
29784,1.3377836468825556e-05
29785,1.3377980250073621e-05
29786,1.3378124031321683e-05
29787,1.3378267812569747e-05
29788,1.3378411593817807e-05
29789,1.3378555375065872e-05
29790,1.3378699156313934e-05
29791,1.3378842937561994e-05
29792,1.3378986718810059e-05
29793,1.3379130500058122e-05
29794,1.3379274281306184e-05
29795,1.3379418062554247e-05
29796,1.3379561843802309e-05
29797,1.3379705625050373e-05
29798,1.3379849406298434e-05
29799,1.3379993187546498e-05
29800,1.338013696879456e-05
29801,1.338028075004262e-05
29802,1.3380424531290685e-05
29803,1.3380568312538748e-05
29804,1.338071209378681e-05
29805,1.338085587503487e-05
29806,1.3380999656282935e-05
29807,1.3381143437530995e-05
29808,1.338128721877906e-05
29809,1.338143100002712e-05
29810,1.3381574781275186e-05
29811,1.3381718562523246e-05
29812,1.338186234377131e-05
29813,1.3382006125019374e-05
29814,1.3382149906267434e-05
29815,1.3382293687515496e-05
29816,1.3382437468763561e-05
29817,1.3382581250011621e-05
29818,1.3382725031259686e-05
29819,1.3382868812507746e-05
29820,1.3383012593755812e-05
29821,1.3383156375003872e-05
29822,1.3383300156251937e-05
29823,1.3383443937499997e-05
29824,1.338358771874806e-05
29825,1.3383731499996122e-05
29826,1.3383875281244187e-05
29827,1.3384019062492247e-05
29828,1.338416284374031e-05
29829,1.3384306624988372e-05
29830,1.3384450406236438e-05
29831,1.3384594187484498e-05
29832,1.3384737968732561e-05
29833,1.3384881749980623e-05
29834,1.3385025531228686e-05
29835,1.3385169312476748e-05
29836,1.3385313093724813e-05
29837,1.3385456874972873e-05
29838,1.3385600656220937e-05
29839,1.3385744437468998e-05
29840,1.3385888218717064e-05
29841,1.3386031999965124e-05
29842,1.3386175781213187e-05
29843,1.3386319562461249e-05
29844,1.3386463343709312e-05
29845,1.3386607124957374e-05
29846,1.3386750906205438e-05
29847,1.3386894687453498e-05
29848,1.3387038468701563e-05
29849,1.3387182249949625e-05
29850,1.338732603119769e-05
29851,1.3387469812445748e-05
29852,1.3387613593693811e-05
29853,1.3387757374941875e-05
29854,1.3387901156189937e-05
29855,1.3388044937438e-05
29856,1.3388188718686062e-05
29857,1.3388332499934124e-05
29858,1.3388476281182187e-05
29859,1.338862006243025e-05
29860,1.338876384367831e-05
29861,1.3388907624926374e-05
29862,1.3389051406174438e-05
29863,1.3389195187422501e-05
29864,1.3389338968670563e-05
29865,1.3389482749918624e-05
29866,1.3389626531166688e-05
29867,1.338977031241475e-05
29868,1.3389914093662813e-05
29869,1.3390057874910877e-05
29870,1.3390201656158937e-05
29871,1.3390345437407e-05
29872,1.3390489218655064e-05
29873,1.3390632999903127e-05
29874,1.3390776781151187e-05
29875,1.339092056239925e-05
29876,1.3391064343647314e-05
29877,1.3391208124895376e-05
29878,1.3391351906143439e-05
29879,1.3391495687391501e-05
29880,1.3391639468639563e-05
29881,1.3391783249887624e-05
29882,1.339192703113569e-05
29883,1.339207081238375e-05
29884,1.3392214593631813e-05
29885,1.3392358374879875e-05
29886,1.339250215612794e-05
29887,1.3392645937376e-05
29888,1.3392789718624063e-05
29889,1.3392933499872125e-05
29890,1.3393077281120189e-05
29891,1.339322106236825e-05
29892,1.3393364843616314e-05
29893,1.3393508624864376e-05
29894,1.3393652406112439e-05
29895,1.3393796187360501e-05
29896,1.3393939968608566e-05
29897,1.3394083749856626e-05
29898,1.339422753110469e-05
29899,1.3394371312352751e-05
29900,1.3394515093600815e-05
29901,1.3394658874848876e-05
29902,1.339480265609694e-05
29903,1.3394946437345e-05
29904,1.3395090218593065e-05
29905,1.3395233999841127e-05
29906,1.339537778108919e-05
29907,1.3395521562337252e-05
29908,1.3395665343585316e-05
29909,1.339580912483338e-05
29910,1.339595290608144e-05
29911,1.3396096687329502e-05
29912,1.3396240468577566e-05
29913,1.3396384249825628e-05
29914,1.3396528031073691e-05
29915,1.3396671812321753e-05
29916,1.3396815593569816e-05
29917,1.3396959374817878e-05
29918,1.3397103156065942e-05
29919,1.3397246937314005e-05
29920,1.3397390718562067e-05
29921,1.3397534499810129e-05
29922,1.3397678281058192e-05
29923,1.3397822062306254e-05
29924,1.3397965843554317e-05
29925,1.3398109624802379e-05
29926,1.3398253406050442e-05
29927,1.3398397187298504e-05
