T,TTI
23885,1.9077133263566706e-05
23886,1.9077133263566706e-05
23887,1.9077133263566706e-05
23888,1.9077133263566706e-05
23889,1.9077133263566706e-05
23890,1.9077133263566706e-05
23891,1.9077133263566706e-05
23892,1.9077133263566706e-05
23893,1.9077133263566706e-05
23894,1.9077133263566706e-05
23895,1.9077133263566706e-05
23896,1.9077133263566706e-05
23897,1.9077133263566706e-05
23898,1.9077133263566706e-05
23899,1.9077133263566706e-05
23900,1.9077133263566706e-05
23901,1.9077133263566706e-05
23902,1.9077133263566706e-05
23903,1.9077133263566706e-05
23904,1.9077133263566706e-05
23905,1.9077133263566706e-05
23906,1.9077133263566706e-05
23907,1.9077133263566706e-05
23908,1.9077133263566706e-05
23909,1.9077133263566706e-05
23910,1.9077133263566706e-05
23911,1.9077133263566706e-05
23912,1.9077133263566706e-05
23913,1.9077133263566706e-05
23914,1.9077133263566706e-05
23915,1.9077133263566706e-05
23916,1.9077133263566706e-05
23917,1.9077133263566706e-05
23918,1.9077133263566706e-05
23919,1.9077133263566706e-05
23920,1.9077133263566706e-05
23921,1.9077133263566706e-05
23922,1.9077133263566706e-05
23923,1.9077133263566706e-05
23924,1.9077133263566706e-05
23925,1.9077133263566706e-05
23926,1.9077133263566706e-05
23927,1.9077133263566706e-05
23928,1.9077133263566706e-05
23929,1.9077133263566706e-05
23930,1.9077133263566706e-05
23931,1.9077133263566706e-05
23932,1.9077133263566706e-05
23933,1.9077133263566706e-05
23934,1.9077133263566706e-05
23935,1.9077133263566706e-05
23936,1.9077133263566706e-05
23937,1.9077133263566706e-05
23938,1.9077133263566706e-05
23939,1.9077133263566706e-05
23940,1.9077133263566706e-05
23941,1.9077133263566706e-05
23942,1.9077133263566706e-05
23943,1.891808780921889e-05
23944,1.8798803718458027e-05
23945,1.8798803718458027e-05
23946,1.8798803718458027e-05
23947,1.8798803718458027e-05
23948,1.8798803718458027e-05
23949,1.8798803718458027e-05
23950,1.8798803718458027e-05
23951,1.8798803718458027e-05
23952,1.8798803718458027e-05
23953,1.8798803718458027e-05
23954,1.8798803718458027e-05
23955,1.8798803718458027e-05
23956,1.8798803718458027e-05
23957,1.8798803718458027e-05
23958,1.8798803718458027e-05
23959,1.8798803718458027e-05
23960,1.8798803718458027e-05
23961,1.8798803718458027e-05
23962,1.8798803718458027e-05
23963,1.8798803718458027e-05
23964,1.8798803718458027e-05
23965,1.8798803718458027e-05
23966,1.8798803718458027e-05
23967,1.8798803718458027e-05
23968,1.8798803718458027e-05
23969,1.8798803718458027e-05
23970,1.8798803718458027e-05
23971,1.8798803718458027e-05
23972,1.8798803718458027e-05
23973,1.8798803718458027e-05
23974,1.8798803718458027e-05
23975,1.8798803718458027e-05
23976,1.8798803718458027e-05
23977,1.8798803718458027e-05
23978,1.8798803718458027e-05
23979,1.8798803718458027e-05
23980,1.8798803718458027e-05
23981,1.8798803718458027e-05
23982,1.8798803718458027e-05
23983,1.8798803718458027e-05
23984,1.8798803718458027e-05
23985,1.8798803718458027e-05
23986,1.8798803718458027e-05
23987,1.8798803718458027e-05
23988,1.8798803718458027e-05
23989,1.8798803718458027e-05
23990,1.8798803718458027e-05
23991,1.8798803718458027e-05
23992,1.8798803718458027e-05
23993,1.8798803718458027e-05
23994,1.8798803718458027e-05
23995,1.8798803718458027e-05
23996,1.8798803718458027e-05
23997,1.8798803718458027e-05
23998,1.8798803718458027e-05
23999,1.8798803718458027e-05
24000,1.8798803718458027e-05
24001,1.8798803718458027e-05
24002,1.8679519627697165e-05
24003,1.8599996900523255e-05
24004,1.8599996900523255e-05
24005,1.8599996900523255e-05
24006,1.8599996900523255e-05
24007,1.8599996900523255e-05
24008,1.8599996900523255e-05
24009,1.8599996900523255e-05
24010,1.8599996900523255e-05
24011,1.8599996900523255e-05
24012,1.8599996900523255e-05
24013,1.8599996900523255e-05
24014,1.8599996900523255e-05
24015,1.8599996900523255e-05
24016,1.8599996900523255e-05
24017,1.8599996900523255e-05
24018,1.8599996900523255e-05
24019,1.8599996900523255e-05
24020,1.8599996900523255e-05
24021,1.8599996900523255e-05
24022,1.8599996900523255e-05
24023,1.8599996900523255e-05
24024,1.8599996900523255e-05
24025,1.8599996900523255e-05
24026,1.8599996900523255e-05
24027,1.8599996900523255e-05
24028,1.8599996900523255e-05
24029,1.8599996900523255e-05
24030,1.8599996900523255e-05
24031,1.8520474173349344e-05
24032,1.8440951446175436e-05
24033,1.8440951446175436e-05
24034,1.8440951446175436e-05
24035,1.8440951446175436e-05
24036,1.8440951446175436e-05
24037,1.8440951446175436e-05
24038,1.8440951446175436e-05
24039,1.8440951446175436e-05
24040,1.8440951446175436e-05
24041,1.8440951446175436e-05
24042,1.8440951446175436e-05
24043,1.8440951446175436e-05
24044,1.8440951446175436e-05
24045,1.8440951446175436e-05
24046,1.8440951446175436e-05
24047,1.8440951446175436e-05
24048,1.8440951446175436e-05
24049,1.8440951446175436e-05
24050,1.8440951446175436e-05
24051,1.8440951446175436e-05
24052,1.8440951446175436e-05
24053,1.8440951446175436e-05
24054,1.8440951446175436e-05
24055,1.8440951446175436e-05
24056,1.8440951446175436e-05
24057,1.8440951446175436e-05
24058,1.8440951446175436e-05
24059,1.8440951446175436e-05
24060,1.8440951446175436e-05
24061,1.836142871900153e-05
24062,1.8281905991827618e-05
24063,1.8281905991827618e-05
24064,1.8281905991827618e-05
24065,1.8281905991827618e-05
24066,1.8281905991827618e-05
24067,1.8281905991827618e-05
24068,1.8281905991827618e-05
24069,1.8281905991827618e-05
24070,1.8281905991827618e-05
24071,1.8281905991827618e-05
24072,1.8281905991827618e-05
24073,1.8281905991827618e-05
24074,1.8281905991827618e-05
24075,1.8281905991827618e-05
24076,1.8281905991827618e-05
24077,1.8281905991827618e-05
24078,1.8281905991827618e-05
24079,1.8281905991827618e-05
24080,1.8281905991827618e-05
24081,1.8281905991827618e-05
24082,1.8281905991827618e-05
24083,1.8281905991827618e-05
24084,1.8281905991827618e-05
24085,1.8281905991827618e-05
24086,1.8281905991827618e-05
24087,1.8281905991827618e-05
24088,1.8281905991827618e-05
24089,1.8281905991827618e-05
24090,1.8202383264653707e-05
24091,1.8083099173892842e-05
24092,1.8083099173892842e-05
24093,1.8083099173892842e-05
24094,1.8083099173892842e-05
24095,1.8083099173892842e-05
24096,1.8083099173892842e-05
24097,1.8083099173892842e-05
24098,1.8083099173892842e-05
24099,1.8083099173892842e-05
24100,1.8083099173892842e-05
24101,1.8083099173892842e-05
24102,1.8083099173892842e-05
24103,1.8083099173892842e-05
24104,1.8083099173892842e-05
24105,1.8083099173892842e-05
24106,1.8083099173892842e-05
24107,1.8083099173892842e-05
24108,1.8083099173892842e-05
24109,1.8083099173892842e-05
24110,1.8083099173892842e-05
24111,1.8083099173892842e-05
24112,1.8083099173892842e-05
24113,1.8083099173892842e-05
24114,1.8083099173892842e-05
24115,1.8083099173892842e-05
24116,1.8083099173892842e-05
24117,1.8083099173892842e-05
24118,1.8083099173892842e-05
24119,1.8083099173892842e-05
24120,1.8083099173892842e-05
24121,1.8083099173892842e-05
24122,1.8083099173892842e-05
24123,1.8083099173892842e-05
24124,1.8083099173892842e-05
24125,1.8083099173892842e-05
24126,1.8083099173892842e-05
24127,1.8083099173892842e-05
24128,1.8083099173892842e-05
24129,1.8083099173892842e-05
24130,1.8083099173892842e-05
24131,1.8083099173892842e-05
24132,1.8083099173892842e-05
24133,1.8083099173892842e-05
24134,1.8083099173892842e-05
24135,1.8083099173892842e-05
24136,1.8083099173892842e-05
24137,1.8083099173892842e-05
24138,1.8083099173892842e-05
24139,1.8083099173892842e-05
24140,1.8083099173892842e-05
24141,1.8083099173892842e-05
24142,1.8083099173892842e-05
24143,1.8083099173892842e-05
24144,1.8083099173892842e-05
24145,1.8083099173892842e-05
24146,1.8083099173892842e-05
24147,1.8083099173892842e-05
24148,1.8083099173892842e-05
24149,1.796381508313198e-05
24150,1.788429235595807e-05
24151,1.788429235595807e-05
24152,1.788429235595807e-05
24153,1.788429235595807e-05
24154,1.788429235595807e-05
24155,1.788429235595807e-05
24156,1.788429235595807e-05
24157,1.788429235595807e-05
24158,1.788429235595807e-05
24159,1.788429235595807e-05
24160,1.788429235595807e-05
24161,1.788429235595807e-05
24162,1.788429235595807e-05
24163,1.788429235595807e-05
24164,1.788429235595807e-05
24165,1.788429235595807e-05
24166,1.788429235595807e-05
24167,1.788429235595807e-05
24168,1.788429235595807e-05
24169,1.788429235595807e-05
24170,1.788429235595807e-05
24171,1.788429235595807e-05
24172,1.788429235595807e-05
24173,1.788429235595807e-05
24174,1.788429235595807e-05
24175,1.788429235595807e-05
24176,1.788429235595807e-05
24177,1.788429235595807e-05
24178,1.7804769628784162e-05
24179,1.772524690161025e-05
24180,1.772524690161025e-05
24181,1.772524690161025e-05
24182,1.772524690161025e-05
24183,1.772524690161025e-05
24184,1.772524690161025e-05
24185,1.772524690161025e-05
24186,1.772524690161025e-05
24187,1.772524690161025e-05
24188,1.772524690161025e-05
24189,1.772524690161025e-05
24190,1.772524690161025e-05
24191,1.772524690161025e-05
24192,1.772524690161025e-05
24193,1.772524690161025e-05
24194,1.772524690161025e-05
24195,1.772524690161025e-05
24196,1.772524690161025e-05
24197,1.772524690161025e-05
24198,1.772524690161025e-05
24199,1.772524690161025e-05
24200,1.772524690161025e-05
24201,1.772524690161025e-05
24202,1.772524690161025e-05
24203,1.772524690161025e-05
24204,1.772524690161025e-05
24205,1.772524690161025e-05
24206,1.772524690161025e-05
24207,1.7645724174436344e-05
24208,1.7566201447262437e-05
24209,1.7566201447262437e-05
24210,1.7566201447262437e-05
24211,1.7566201447262437e-05
24212,1.7566201447262437e-05
24213,1.7566201447262437e-05
24214,1.7566201447262437e-05
24215,1.7566201447262437e-05
24216,1.7566201447262437e-05
24217,1.7566201447262437e-05
24218,1.7566201447262437e-05
24219,1.7566201447262437e-05
24220,1.7566201447262437e-05
24221,1.7566201447262437e-05
24222,1.7566201447262437e-05
24223,1.7566201447262437e-05
24224,1.7566201447262437e-05
24225,1.7566201447262437e-05
24226,1.7566201447262437e-05
24227,1.7566201447262437e-05
24228,1.7566201447262437e-05
24229,1.7566201447262437e-05
24230,1.7566201447262437e-05
24231,1.7566201447262437e-05
24232,1.7566201447262437e-05
24233,1.7566201447262437e-05
24234,1.7566201447262437e-05
24235,1.7566201447262437e-05
24236,1.7566201447262437e-05
24237,1.7566201447262437e-05
24238,1.7566201447262437e-05
24239,1.7566201447262437e-05
24240,1.7566201447262437e-05
24241,1.7566201447262437e-05
24242,1.7566201447262437e-05
24243,1.7566201447262437e-05
24244,1.7566201447262437e-05
24245,1.7566201447262437e-05
24246,1.7566201447262437e-05
24247,1.7566201447262437e-05
24248,1.7566201447262437e-05
24249,1.7566201447262437e-05
24250,1.7566201447262437e-05
24251,1.7566201447262437e-05
24252,1.7566201447262437e-05
24253,1.7566201447262437e-05
24254,1.7566201447262437e-05
24255,1.7566201447262437e-05
24256,1.7566201447262437e-05
24257,1.7566201447262437e-05
24258,1.7566201447262437e-05
24259,1.7566201447262437e-05
24260,1.7566201447262437e-05
24261,1.7566201447262437e-05
24262,1.7566201447262437e-05
24263,1.7566201447262437e-05
24264,1.7566201447262437e-05
24265,1.7566201447262437e-05
24266,1.7486678720088526e-05
24267,1.7446917356501572e-05
24268,1.7446917356501572e-05
24269,1.7446917356501572e-05
24270,1.7446917356501572e-05
24271,1.7446917356501572e-05
24272,1.7446917356501572e-05
24273,1.7446917356501572e-05
24274,1.7446917356501572e-05
24275,1.7446917356501572e-05
24276,1.7446917356501572e-05
24277,1.7446917356501572e-05
24278,1.7446917356501572e-05
24279,1.7446917356501572e-05
24280,1.7446917356501572e-05
24281,1.7446917356501572e-05
24282,1.7446917356501572e-05
24283,1.7446917356501572e-05
24284,1.7446917356501572e-05
24285,1.7446917356501572e-05
24286,1.7446917356501572e-05
24287,1.7446917356501572e-05
24288,1.7446917356501572e-05
24289,1.7446917356501572e-05
24290,1.7446917356501572e-05
24291,1.7446917356501572e-05
24292,1.7446917356501572e-05
24293,1.7446917356501572e-05
24294,1.7446917356501572e-05
24295,1.7446917356501572e-05
24296,1.7407155992914615e-05
24297,1.7407155992914615e-05
24298,1.7407155992914615e-05
24299,1.7407155992914615e-05
24300,1.7407155992914615e-05
24301,1.7407155992914615e-05
24302,1.7407155992914615e-05
24303,1.7407155992914615e-05
24304,1.7407155992914615e-05
24305,1.7407155992914615e-05
24306,1.7407155992914615e-05
24307,1.7407155992914615e-05
24308,1.7407155992914615e-05
24309,1.7407155992914615e-05
24310,1.7407155992914615e-05
24311,1.7407155992914615e-05
24312,1.7407155992914615e-05
24313,1.7407155992914615e-05
24314,1.7407155992914615e-05
24315,1.7407155992914615e-05
24316,1.7407155992914615e-05
24317,1.7407155992914615e-05
24318,1.7407155992914615e-05
24319,1.7407155992914615e-05
24320,1.7407155992914615e-05
24321,1.7407155992914615e-05
24322,1.7407155992914615e-05
24323,1.7407155992914615e-05
24324,1.7407155992914615e-05
24325,1.7407155992914615e-05
24326,1.7407155992914615e-05
24327,1.7407155992914615e-05
24328,1.7407155992914615e-05
24329,1.7407155992914615e-05
24330,1.7407155992914615e-05
24331,1.7407155992914615e-05
24332,1.7407155992914615e-05
24333,1.7407155992914615e-05
24334,1.7407155992914615e-05
24335,1.7407155992914615e-05
24336,1.7407155992914615e-05
24337,1.7407155992914615e-05
24338,1.7407155992914615e-05
24339,1.7407155992914615e-05
24340,1.7407155992914615e-05
24341,1.7407155992914615e-05
24342,1.7407155992914615e-05
24343,1.7407155992914615e-05
24344,1.7407155992914615e-05
24345,1.7407155992914615e-05
24346,1.7407155992914615e-05
24347,1.7407155992914615e-05
24348,1.7407155992914615e-05
24349,1.7407155992914615e-05
24350,1.7407155992914615e-05
24351,1.7407155992914615e-05
24352,1.7407155992914615e-05
24353,1.7407155992914615e-05
24354,1.7407155992914615e-05
24355,1.7407155992914615e-05
24356,1.7407155992914615e-05
24357,1.7407155992914615e-05
24358,1.7407155992914615e-05
24359,1.7407155992914615e-05
24360,1.7407155992914615e-05
24361,1.7407155992914615e-05
24362,1.7407155992914615e-05
24363,1.7407155992914615e-05
24364,1.7407155992914615e-05
24365,1.7407155992914615e-05
24366,1.7407155992914615e-05
24367,1.7407155992914615e-05
24368,1.7407155992914615e-05
24369,1.7407155992914615e-05
24370,1.7407155992914615e-05
24371,1.7407155992914615e-05
24372,1.7407155992914615e-05
24373,1.7407155992914615e-05
24374,1.7407155992914615e-05
24375,1.7407155992914615e-05
24376,1.7407155992914615e-05
24377,1.7407155992914615e-05
24378,1.7407155992914615e-05
24379,1.7407155992914615e-05
24380,1.7407155992914615e-05
24381,1.7407155992914615e-05
24382,1.7407155992914615e-05
24383,1.7407155992914615e-05
24384,1.7407155992914615e-05
24385,1.7407155992914615e-05
24386,1.7407155992914615e-05
24387,1.7407155992914615e-05
24388,1.7407155992914615e-05
24389,1.7407155992914615e-05
24390,1.7407155992914615e-05
24391,1.7407155992914615e-05
24392,1.7407155992914615e-05
24393,1.7407155992914615e-05
24394,1.7407155992914615e-05
24395,1.7407155992914615e-05
24396,1.7407155992914615e-05
24397,1.7407155992914615e-05
24398,1.7407155992914615e-05
24399,1.7407155992914615e-05
24400,1.7407155992914615e-05
24401,1.7407155992914615e-05
24402,1.7407155992914615e-05
24403,1.7407155992914615e-05
24404,1.7407155992914615e-05
24405,1.7407155992914615e-05
24406,1.7407155992914615e-05
24407,1.7407155992914615e-05
24408,1.7407155992914615e-05
24409,1.7407155992914615e-05
24410,1.7407155992914615e-05
24411,1.7407155992914615e-05
24412,1.7407155992914615e-05
24413,1.7407155992914615e-05
24414,1.7407155992914615e-05
24415,1.72481105385668e-05
24416,1.72481105385668e-05
24417,1.72481105385668e-05
24418,1.72481105385668e-05
24419,1.72481105385668e-05
24420,1.72481105385668e-05
24421,1.72481105385668e-05
24422,1.72481105385668e-05
24423,1.72481105385668e-05
24424,1.72481105385668e-05
24425,1.72481105385668e-05
24426,1.72481105385668e-05
24427,1.72481105385668e-05
24428,1.72481105385668e-05
24429,1.72481105385668e-05
24430,1.72481105385668e-05
24431,1.72481105385668e-05
24432,1.72481105385668e-05
24433,1.72481105385668e-05
24434,1.72481105385668e-05
24435,1.72481105385668e-05
24436,1.72481105385668e-05
24437,1.72481105385668e-05
24438,1.72481105385668e-05
24439,1.72481105385668e-05
24440,1.72481105385668e-05
24441,1.72481105385668e-05
24442,1.72481105385668e-05
24443,1.708906508421898e-05
24444,1.7069184402425504e-05
24445,1.7069184402425504e-05
24446,1.7069184402425504e-05
24447,1.7069184402425504e-05
24448,1.7069184402425504e-05
24449,1.7069184402425504e-05
24450,1.7069184402425504e-05
24451,1.7069184402425504e-05
24452,1.7069184402425504e-05
24453,1.7069184402425504e-05
24454,1.7069184402425504e-05
24455,1.7069184402425504e-05
24456,1.7069184402425504e-05
24457,1.7069184402425504e-05
24458,1.7069184402425504e-05
24459,1.7069184402425504e-05
24460,1.7069184402425504e-05
24461,1.7069184402425504e-05
24462,1.7069184402425504e-05
24463,1.7069184402425504e-05
24464,1.7069184402425504e-05
24465,1.7069184402425504e-05
24466,1.7069184402425504e-05
24467,1.7069184402425504e-05
24468,1.7069184402425504e-05
24469,1.7069184402425504e-05
24470,1.7069184402425504e-05
24471,1.7069184402425504e-05
24472,1.7069184402425504e-05
24473,1.7069184402425504e-05
24474,1.7069184402425504e-05
24475,1.7069184402425504e-05
24476,1.7069184402425504e-05
24477,1.7069184402425504e-05
24478,1.7069184402425504e-05
24479,1.7069184402425504e-05
24480,1.7069184402425504e-05
24481,1.7069184402425504e-05
24482,1.7069184402425504e-05
24483,1.7069184402425504e-05
24484,1.7069184402425504e-05
24485,1.7069184402425504e-05
24486,1.7069184402425504e-05
24487,1.7069184402425504e-05
24488,1.7069184402425504e-05
24489,1.7069184402425504e-05
24490,1.7069184402425504e-05
24491,1.7069184402425504e-05
24492,1.7069184402425504e-05
24493,1.7069184402425504e-05
24494,1.7069184402425504e-05
24495,1.7069184402425504e-05
24496,1.7069184402425504e-05
24497,1.7069184402425504e-05
24498,1.7069184402425504e-05
24499,1.7069184402425504e-05
24500,1.7069184402425504e-05
24501,1.7069184402425504e-05
24502,1.7069184402425504e-05
24503,1.7069184402425504e-05
24504,1.7069184402425504e-05
24505,1.7069184402425504e-05
24506,1.7069184402425504e-05
24507,1.7069184402425504e-05
24508,1.7069184402425504e-05
24509,1.7069184402425504e-05
24510,1.7069184402425504e-05
24511,1.7069184402425504e-05
24512,1.7069184402425504e-05
24513,1.7069184402425504e-05
24514,1.7069184402425504e-05
24515,1.7069184402425504e-05
24516,1.7069184402425504e-05
24517,1.7069184402425504e-05
24518,1.7069184402425504e-05
24519,1.7069184402425504e-05
24520,1.7069184402425504e-05
24521,1.7069184402425504e-05
24522,1.7069184402425504e-05
24523,1.7069184402425504e-05
24524,1.7069184402425504e-05
24525,1.7069184402425504e-05
24526,1.7069184402425504e-05
24527,1.7069184402425504e-05
24528,1.7069184402425504e-05
24529,1.7069184402425504e-05
24530,1.7069184402425504e-05
24531,1.7069184402425504e-05
24532,1.7049303720632028e-05
24533,1.6870377584490732e-05
24534,1.6870377584490732e-05
24535,1.6870377584490732e-05
24536,1.6870377584490732e-05
24537,1.6870377584490732e-05
24538,1.6870377584490732e-05
24539,1.6870377584490732e-05
24540,1.6870377584490732e-05
24541,1.6870377584490732e-05
24542,1.6870377584490732e-05
24543,1.6870377584490732e-05
24544,1.6870377584490732e-05
24545,1.6870377584490732e-05
24546,1.6870377584490732e-05
24547,1.6870377584490732e-05
24548,1.6870377584490732e-05
24549,1.6870377584490732e-05
24550,1.6870377584490732e-05
24551,1.6870377584490732e-05
24552,1.6870377584490732e-05
24553,1.6870377584490732e-05
24554,1.6870377584490732e-05
24555,1.6870377584490732e-05
24556,1.6870377584490732e-05
24557,1.6870377584490732e-05
24558,1.6870377584490732e-05
24559,1.6870377584490732e-05
24560,1.6870377584490732e-05
24561,1.6870377584490732e-05
24562,1.6870377584490732e-05
24563,1.6870377584490732e-05
24564,1.6870377584490732e-05
24565,1.6870377584490732e-05
24566,1.6870377584490732e-05
24567,1.6870377584490732e-05
24568,1.6870377584490732e-05
24569,1.6870377584490732e-05
24570,1.6870377584490732e-05
24571,1.6870377584490732e-05
24572,1.6870377584490732e-05
24573,1.6870377584490732e-05
24574,1.6870377584490732e-05
24575,1.6870377584490732e-05
24576,1.6870377584490732e-05
24577,1.6870377584490732e-05
24578,1.6870377584490732e-05
24579,1.6870377584490732e-05
24580,1.6870377584490732e-05
24581,1.6870377584490732e-05
24582,1.6870377584490732e-05
24583,1.6870377584490732e-05
24584,1.6870377584490732e-05
24585,1.6870377584490732e-05
24586,1.6870377584490732e-05
24587,1.6870377584490732e-05
24588,1.6870377584490732e-05
24589,1.6870377584490732e-05
24590,1.6870377584490732e-05
24591,1.6870377584490732e-05
24592,1.6870377584490732e-05
24593,1.6870377584490732e-05
24594,1.6870377584490732e-05
24595,1.6870377584490732e-05
24596,1.6870377584490732e-05
24597,1.6870377584490732e-05
24598,1.6870377584490732e-05
24599,1.6870377584490732e-05
24600,1.6870377584490732e-05
24601,1.6870377584490732e-05
24602,1.6870377584490732e-05
24603,1.6870377584490732e-05
24604,1.6870377584490732e-05
24605,1.6870377584490732e-05
24606,1.6870377584490732e-05
24607,1.6870377584490732e-05
24608,1.6870377584490732e-05
24609,1.6870377584490732e-05
24610,1.6870377584490732e-05
24611,1.6870377584490732e-05
24612,1.6870377584490732e-05
24613,1.6870377584490732e-05
24614,1.6870377584490732e-05
24615,1.6870377584490732e-05
24616,1.6870377584490732e-05
24617,1.6870377584490732e-05
24618,1.6870377584490732e-05
24619,1.6870377584490732e-05
24620,1.6691451448349437e-05
24621,1.673121281193639e-05
24622,1.673121281193639e-05
24623,1.673121281193639e-05
24624,1.673121281193639e-05
24625,1.673121281193639e-05
24626,1.673121281193639e-05
24627,1.673121281193639e-05
24628,1.673121281193639e-05
24629,1.673121281193639e-05
24630,1.673121281193639e-05
24631,1.673121281193639e-05
24632,1.673121281193639e-05
24633,1.673121281193639e-05
24634,1.673121281193639e-05
24635,1.673121281193639e-05
24636,1.673121281193639e-05
24637,1.673121281193639e-05
24638,1.673121281193639e-05
24639,1.673121281193639e-05
24640,1.673121281193639e-05
24641,1.673121281193639e-05
24642,1.673121281193639e-05
24643,1.673121281193639e-05
24644,1.673121281193639e-05
24645,1.673121281193639e-05
24646,1.673121281193639e-05
24647,1.673121281193639e-05
24648,1.673121281193639e-05
24649,1.673121281193639e-05
24650,1.6770974175523344e-05
24651,1.673121281193639e-05
24652,1.673121281193639e-05
24653,1.673121281193639e-05
24654,1.673121281193639e-05
24655,1.673121281193639e-05
24656,1.673121281193639e-05
24657,1.673121281193639e-05
24658,1.673121281193639e-05
24659,1.673121281193639e-05
24660,1.673121281193639e-05
24661,1.673121281193639e-05
24662,1.673121281193639e-05
24663,1.673121281193639e-05
24664,1.673121281193639e-05
24665,1.673121281193639e-05
24666,1.673121281193639e-05
24667,1.673121281193639e-05
24668,1.673121281193639e-05
24669,1.673121281193639e-05
24670,1.673121281193639e-05
24671,1.673121281193639e-05
24672,1.673121281193639e-05
24673,1.673121281193639e-05
24674,1.673121281193639e-05
24675,1.673121281193639e-05
24676,1.673121281193639e-05
24677,1.673121281193639e-05
24678,1.673121281193639e-05
24679,1.6691451448349437e-05
24680,1.649264463041466e-05
24681,1.649264463041466e-05
24682,1.649264463041466e-05
24683,1.649264463041466e-05
24684,1.649264463041466e-05
24685,1.649264463041466e-05
24686,1.649264463041466e-05
24687,1.649264463041466e-05
24688,1.649264463041466e-05
24689,1.649264463041466e-05
24690,1.649264463041466e-05
24691,1.649264463041466e-05
24692,1.649264463041466e-05
24693,1.649264463041466e-05
24694,1.649264463041466e-05
24695,1.649264463041466e-05
24696,1.649264463041466e-05
24697,1.649264463041466e-05
24698,1.649264463041466e-05
24699,1.649264463041466e-05
24700,1.649264463041466e-05
24701,1.649264463041466e-05
24702,1.649264463041466e-05
24703,1.649264463041466e-05
24704,1.649264463041466e-05
24705,1.649264463041466e-05
24706,1.649264463041466e-05
24707,1.649264463041466e-05
24708,1.649264463041466e-05
24709,1.649264463041466e-05
24710,1.649264463041466e-05
24711,1.649264463041466e-05
24712,1.649264463041466e-05
24713,1.649264463041466e-05
24714,1.649264463041466e-05
24715,1.649264463041466e-05
24716,1.649264463041466e-05
24717,1.649264463041466e-05
24718,1.649264463041466e-05
24719,1.649264463041466e-05
24720,1.649264463041466e-05
24721,1.649264463041466e-05
24722,1.649264463041466e-05
24723,1.649264463041466e-05
24724,1.649264463041466e-05
24725,1.649264463041466e-05
24726,1.649264463041466e-05
24727,1.649264463041466e-05
24728,1.649264463041466e-05
24729,1.649264463041466e-05
24730,1.649264463041466e-05
24731,1.649264463041466e-05
24732,1.649264463041466e-05
24733,1.649264463041466e-05
24734,1.649264463041466e-05
24735,1.649264463041466e-05
24736,1.649264463041466e-05
24737,1.649264463041466e-05
24738,1.629383781247989e-05
24739,1.6333599176066846e-05
24740,1.6333599176066846e-05
24741,1.6333599176066846e-05
24742,1.6333599176066846e-05
24743,1.6333599176066846e-05
24744,1.6333599176066846e-05
24745,1.6333599176066846e-05
24746,1.6333599176066846e-05
24747,1.6333599176066846e-05
24748,1.6333599176066846e-05
24749,1.6333599176066846e-05
24750,1.6333599176066846e-05
24751,1.6333599176066846e-05
24752,1.6333599176066846e-05
24753,1.6333599176066846e-05
24754,1.6333599176066846e-05
24755,1.6333599176066846e-05
24756,1.6333599176066846e-05
24757,1.6333599176066846e-05
24758,1.6333599176066846e-05
24759,1.6333599176066846e-05
24760,1.6333599176066846e-05
24761,1.6333599176066846e-05
24762,1.6333599176066846e-05
24763,1.6333599176066846e-05
24764,1.6333599176066846e-05
24765,1.6333599176066846e-05
24766,1.6333599176066846e-05
24767,1.6333599176066846e-05
24768,1.63733605396538e-05
24769,1.6174553721719028e-05
24770,1.6174553721719028e-05
24771,1.6174553721719028e-05
24772,1.6174553721719028e-05
24773,1.6174553721719028e-05
24774,1.6174553721719028e-05
24775,1.6174553721719028e-05
24776,1.6174553721719028e-05
24777,1.6174553721719028e-05
24778,1.6174553721719028e-05
24779,1.6174553721719028e-05
24780,1.6174553721719028e-05
24781,1.6174553721719028e-05
24782,1.6174553721719028e-05
24783,1.6174553721719028e-05
24784,1.6174553721719028e-05
24785,1.6174553721719028e-05
24786,1.6174553721719028e-05
24787,1.6174553721719028e-05
24788,1.6174553721719028e-05
24789,1.6174553721719028e-05
24790,1.6174553721719028e-05
24791,1.6174553721719028e-05
24792,1.6174553721719028e-05
24793,1.6174553721719028e-05
24794,1.6174553721719028e-05
24795,1.6174553721719028e-05
24796,1.6174553721719028e-05
24797,1.6174553721719028e-05
24798,1.6174553721719028e-05
24799,1.6174553721719028e-05
24800,1.6174553721719028e-05
24801,1.6174553721719028e-05
24802,1.6174553721719028e-05
24803,1.6174553721719028e-05
24804,1.6174553721719028e-05
24805,1.6174553721719028e-05
24806,1.6174553721719028e-05
24807,1.6174553721719028e-05
24808,1.6174553721719028e-05
24809,1.6174553721719028e-05
24810,1.6174553721719028e-05
24811,1.6174553721719028e-05
24812,1.6174553721719028e-05
24813,1.6174553721719028e-05
24814,1.6174553721719028e-05
24815,1.6174553721719028e-05
24816,1.6174553721719028e-05
24817,1.6174553721719028e-05
24818,1.6174553721719028e-05
24819,1.6174553721719028e-05
24820,1.6174553721719028e-05
24821,1.6174553721719028e-05
24822,1.6174553721719028e-05
24823,1.6174553721719028e-05
24824,1.6174553721719028e-05
24825,1.6174553721719028e-05
24826,1.6174553721719028e-05
24827,1.6174553721719028e-05
24828,1.6174553721719028e-05
24829,1.6174553721719028e-05
24830,1.6174553721719028e-05
