node_id,length,speed
75980001430,7117,3
75990007244,481,4
760000010281,14109,4
76010005080,136,2
760200010920,129,4
760200010745,631,4
76030009806,95644,6
76040007632,425,4
76040007610,4486,4
76050003816,311,2
76050008974,505,2
76060001243,535,3
76060009772,264,3
76060008171,2963,3
76070005816,1782,3
760700010676,160,3
76090003216,227,2
76100005200,439,4
76100007604,4486,4
76110007616,1944,2
76110007824,12085,4
76110006896,19232,4
76120003224,98,4
76120003220,250,4
76140001526,1334,4
76150001483,153,2
76160007618,1862,2
76160007611,1944,2
76160001483,2869,2
76170001428,1023,3
761700010460,483,4
76170001223,959,4
76180007616,1862,2
76190009263,215,3
76190004447,3456,3
76200007504,117,4
7620000372,4760,4
762100010225,94,3
7621000434,4500,3
76220005880,766,3
7622000378,662,3
76230005851,11173,2
76230007486,25132,2
76240007632,52,4
76250007725,283,3
76250007726,291,3
762500010543,2826,4
76260007593,932,2
76270001623,308,4
76270007626,102,4
762800010609,440,3
76280002410,286,3
76290004370,3136,2
76290001325,563,2
7630000891,726,4
76300009543,943,4
76310005922,245,3
76310005668,295,3
76310001310,337,3
76320007627,206,4
76320007595,371,2
76330007731,2437,3
76330007598,49,3
76340003049,455,4
76340003055,2262,4
76360003223,963,6
76370007754,312,4
76380007639,883,6
76390004394,2032,6
76400002012,164,3
76400007557,243,3
76400007597,165,3
76410003216,8188,3
76410003229,9023,3
76420002712,2241,3
76420009620,372,2
76430008466,5754,4
76440007664,849,3
76440007673,2735,3
76450006219,5601,4
7646000113,1921,3
76470005018,91,3
7647000628,391,2
76480005055,2531,6
76490004232,267,2
76500007746,713,4
76510003226,731,3
76510009998,9418,3
76520006016,1601,4
76530007664,1851,3
76530002865,1655,3
76540007658,4108,4
76540001478,214,4
76550007818,234,2
76550007596,149,2
76550007685,430,2
76560001689,117,4
76570004125,515,4
76580001475,369,3
76580007387,5129,4
76590008066,488,3
7659000594,511,3
76590007271,1370,3
76600006432,657,2
76600007028,779,2
76610006082,20,4
76610006083,898,4
76620001084,741,4
76630003184,330,6
76640007644,849,3
76640007653,1851,3
76650003233,643,3
76650006743,628,3
76660001514,2127,3
76670002025,6418,3
76670007395,3180,4
76670009454,166,3
76680001513,2934,2
76680004345,9312,2
76690007672,3543,4
76690002784,72,3
76720007400,719,3
76720007298,724,4
76730002818,377,2
76730007644,2735,3
76740007677,505,4
76750007674,171,4
76750008970,1502,4
76760002454,445,4
7677000898,4313,4
7677000918,150,4
76780006878,2296,3
76790009160,586,3
76800001444,1237,4
7680000807,177,4
76810001496,257,2
76810008776,5620,2
7682000665,143,3
76820001418,433,3
76820008027,895,4
76830008628,496,4
86360008637,342,4
76840008857,4134,4
76850007920,457,2
76850007596,451,2
76850007556,456,2
76850007655,430,2
76860001932,57,3
76870005936,357,4
768700010171,105,4
76870005231,8923,4
76880001932,759,3
7688000573,264,3
76890001106,2311,3
76890001246,965,3
76900002133,607,3
7690000894,1242,2
76900002135,141,3
76910009831,216,4
769200010717,332,3
769200010702,2129,3
76930005728,3116,4
81250003296,313,4
76940001348,133,4
76950009106,522,4
76960007695,2911,4
76970006998,76,3
76980009964,13093,6
7699000573,1235,3
76990007007,296,3
77000007253,16977,6
77010008850,1794,2
77010009206,609,2
77020002314,799,2
77020009102,1488,2
77030004372,4707,2
7704000595,1950,2
77050007712,165,3
77050008803,83,3
77060005830,84,2
77060009502,345,3
77060005575,3892,3
77070008640,171,4
770800010098,288,3
77080001627,249,4
77080001085,116,4
77080006085,95,3
77090008330,139,3
77090007383,32,3
77100004856,935,4
77100002762,3340,4
77110001419,2102,4
77110008556,119,4
77120007705,165,3
77120002012,248,3
77130005127,145,3
77140006879,561,4
771500010201,2006,4
771500010235,1057,4
77160006456,1167,3
77160007582,395,3
77170005938,3518,4
7718000587,2475,6
77190004681,11192,2
77190007444,419,2
77190005454,373,2
77200007724,3442,6
77210003257,1239,3
77220009335,689,4
7723000165,397,4
77240007723,5048,6
77250009520,9335,4
77250007625,283,3
77250007726,13,3
77260007625,291,3
77260007725,13,3
7727000918,742,4
77290007727,1098,4
77310007489,3006,2
77310001580,10760,2
77310007633,2437,3
77320005323,25927,6
77340007732,2291,6
77350007734,2040,6
77360007735,3385,6
77370007736,3635,6
77390002337,92,2
77390003922,26147,2
77390007743,322,2
77400005478,4340,2
77410007979,1719,4
77410009404,337,3
77410002455,2753,3
77420007717,566,6
77430002337,201,2
77430002403,15033,2
77430007739,322,2
77450009188,188,3
77450007980,2600,3
77450007751,186,3
77460005578,406,3
774600010759,811,4
77470003164,10400,3
77480007752,123,3
77480002408,150,3
77490002352,3389,4
7750000635,2245,4
77500003923,1434,4
77510007745,186,3
7751000913,128,3
77520007748,123,3
77520009188,221,3
77530003642,3410,4
77540009611,1607,4
77550003263,5340,6
77560002408,75,3
7756000913,284,3
77570008006,3169,2
77580006884,1555,4
77590002545,1621,2
7759000956,3496,2
77610008918,2206,4
77630007765,225,2
77630004423,894,2
77650007767,526,2
77670007763,450,2
77670004367,3930,2
77680003282,7976,6
77690009573,75,4
77700001834,5363,4
777000010051,3724,2
7770000666,3915,2
77700001126,4869,4
77710007772,111,4
77710007774,300,4
77720009575,542,4
77730009571,402,4
77740007773,50,4
77750008173,7004,6
77760007777,2700,6
7777000550,15452,6
77780009401,1069,2
7778000893,4415,2
77790008183,8445,4
77790009015,11798,4
77800007781,1056,6
77810009607,1252,6
77820007817,2547,2
77820006438,12034,2
77830001488,4845,3
77830007882,630,3
77840007955,1406,4
77840002387,1435,6
77850007786,2885,6
77860001878,6914,6
77870007466,265,3
77870001332,211,3
77880005987,287,6
7789000727,212,4
7790000628,6460,2
7790000717,620,2
77910003094,2181,2
77910004591,415,2
77920008665,60,4
77930001113,719,6
779400010728,2591,2
77940005212,2939,4
779400010895,5457,4
77950006421,2484,6
77960007800,6776,6
7796000208,7449,4
77970001273,3779,6
77980007799,130,4
77990003083,494,4
77980007804,325,4
78000007801,2877,6
78010003759,4445,6
78030003971,488,4
78060007798,390,4
78040007805,65,4
78050007808,65,4
78060007803,195,4
78080003972,448,4
78080007806,196,4
78100006982,1304,2
78100007118,275,2
78120007815,11590,6
78140006633,1107,4
78140008495,612,4
78150002631,2454,6
78150004607,3998,4
781600056,21034,6
78170001571,1850,2
78170007782,2547,2
78180007920,348,2
78180002923,1210,2
78180007655,234,2
78190007219,4346,6
78190007191,5091,4
78200007882,325,3
78200007783,660,3
78210001946,387,3
78210007575,2989,3
78220007838,566,2
782200010047,2758,2
78230008668,243,2
78230008686,6576,2
78240001777,434,4
78240007611,12085,4
78240001790,401,4
78250008672,315,4
78250007921,16343,4
78300008715,1139,3
7830000583,3585,3
78310003301,237,4
78320003298,297,4
78330004443,1538,2
78330004215,420,2
78340005424,3491,4
78340007835,950,4
7835000762,6030,3
78350005388,1185,4
78350007834,950,4
78360005447,903,4
78360007839,3631,4
78370007840,126,4
7837000300,5719,4
78380002056,1509,2
78380007822,566,2
78390007836,3631,4
78390005846,3023,4
7840000466,7754,4
78400007837,126,4
78410001873,750,3
7841000387,699,3
78420002953,2693,3
78420004765,4121,3
78420002911,3297,3
78430009435,7074,6
78440008545,844,3
78440008034,5809,3
78450008892,244,3
78450009525,3005,3
78470005059,991,3
784800010407,1059,6
78490004794,419,2
78510007849,260,2
78510002049,13032,2
78520007509,27750,6
78530009937,715,4
78530002207,8294,4
78540002923,1546,3
78550006328,707,2
78550004681,4066,2
78550005975,8879,2
78560007819,959,6
78570006890,1843,2
78570002711,1364,3
78580003010,1628,3
785800010342,1453,3
78590009201,129,3
78590004842,3034,3
78590008164,176,2
78600009144,470,2
786000010162,5597,2
78610005552,1832,4
78610009851,746,4
7862000633,554,3
78620006999,5850,3
78630007936,12067,2
78630008118,156,2
78640006442,1706,4
78640006407,4073,4
78650005873,316,4
78660001355,1654,3
78660001684,3848,2
78660001389,15398,3
78670005996,2922,6
78680008402,936,3
78680007894,1408,3
7869000108,66,4
78710003473,825,2
78710004382,16034,2
787200010649,3321,6
78730002371,183,4
78740007937,4141,3
78740007932,114,2
78750007869,197,4
78750004478,395,4
78760007133,17114,4
78770008682,1440,6
78780004024,2107,4
78780009200,107,4
78780004842,775,3
78790004174,73,2
78800007985,2185,3
78800008399,205,3
78810006984,14341,2
78810004683,54,2
78810007406,6451,2
78820005780,855,3
78830003543,5033,4
7884000279,3809,2
78850007856,748,6
7886000280,194,2
78860001027,1369,2
7887000586,1755,3
78870005782,436,3
788800010360,1420,4
788800010359,1472,4
78890007419,3154,2
78890009790,1609,2
78900008689,37,3
789100010436,859,4
78930009268,35902,2
78940008260,636,3
78940008524,1272,3
78950009153,5184,2
789500010611,4411,2
78950007459,9284,2
78960006912,4636,4
78960003121,16411,4
78960004709,183,4
78970003758,8038,4
78970002303,1381,4
78980006744,2283,4
789800010732,1312,3
78990003080,2117,3
78990008481,211,3
79000009488,799,4
79010008546,174,3
7901000438,232,3
79010002902,4070,2
79020007015,1386,4
79030006000,94,2
79030007915,141,2
79040008453,231,4
79050007908,6133,2
79050003775,120,2
7906000202,73,2
79060002182,551,3
79070004323,515,3
79070009421,73,2
79080007905,6133,2
79080008001,349,2
790800010911,303,2
79090008280,4481,3
79090008246,212,3
79100001272,513,4
79100008010,329,4
791100010287,12603,2
79110008102,18129,4
79110006335,2144,4
79120007916,40,2
79120007854,229,2
79130001289,110,4
791300069,4592,4
79140008314,545,2
79140006346,9484,2
79150005142,57,4
79160007996,286,2
79170001787,32,3
79170008030,254,2
79180006721,695,4
79190007922,2903,4
79190006719,1402,4
79200007818,348,2
79200007685,457,2
79200008378,1781,2
79210005993,6006,3
79210008684,6185,3
79210007825,16343,4
79220003175,566,6
79230001116,191,4
7923000228,184,4
79240008052,3004,4
79240007925,1123,4
79250008022,1059,4
79260005345,715,6
79270007928,252,3
79270004494,19709,3
79270001967,23,3
79280003713,534,3
79280007998,7586,2
79280007927,252,3
79290007924,99,4
79300001230,268,2
79310001091,280,4
79310007948,2441,4
7931000227,95,4
79320007874,114,2
793200010813,2210,3
79330002449,3779,4
79330006171,2271,4
79340006540,196,6
793500010527,736,4
79360007863,12067,2
793600010287,111,2
79370007953,95,3
79370006543,156,3
79380006544,1082,3
79380008675,2857,4
79390006666,707,4
79390008443,74,2
79410003817,2301,4
79410008374,5007,6
79420009748,1090,4
79420006095,216,2
79430009410,313,4
79430009414,210,4
79440007923,2143,4
79440007948,4999,6
79450006940,1214,3
79450001557,2334,3
79460004692,1663,2
79460006334,1903,3
79460008407,5034,3
79470003259,5003,3
79480002381,170,6
79490002466,3612,6
7950000352,3165,3
79500008290,6638,4
79510002331,972,6
79520001153,60,3
795200010098,136,3
79520001085,71,3
79530007937,95,3
79530006010,226,3
79530006006,589,3
79540004985,97,4
79540008374,2181,4
79540001046,93,4
795500085,2721,4
79560007742,2038,4
79560007047,4562,4
79570001291,1522,2
79570008079,3913,2
79580003107,823,3
795800010326,1746,3
13010001306,269,4
79590004597,517,2
82250008344,196,4
79600002755,309,3
79610008347,228,3
79610008567,1989,3
79620008497,203,3
79620008343,115,3
79630005228,409,4
7963000303,171,4
7964000240,7134,4
7964000309,573,4
79650009051,11743,4
79650003382,5959,2
79650006574,4198,4
79660005050,37,4
79660007967,111,4
79670002739,112,4
79670005140,9880,4
79670007966,111,4
79680007337,9199,4
79680007972,306,4
79690007974,3851,4
79700006868,605,4
79700006870,427,4
79710008692,3703,6
79720007968,306,4
797200010586,6872,4
79730003256,248,3
79740002889,866,4
7975000225,5214,2
79750004213,1306,2
79760007977,41,4
79760003903,295,4
79770007984,3956,4
79770007976,41,4
79770003903,337,4
79780009336,578,4
79780007130,601,4
79780004892,17300,4
79790008828,8217,6
79800001581,211,3
79800003461,343,3
79810001272,328,4
79810008010,580,4
79820003958,230,4
79830009601,2176,4
79840007977,3956,4
79840007990,246,4
79840004217,128,4
79850007880,2185,3
79850008621,441,3
79860006233,20239,4
79860005730,3163,2
79860006229,8440,4
79870006386,3668,4
79880009409,309,4
79880009637,66,4
79880009335,453,4
79890007998,321,2
79890008031,244,2
79900007984,246,4
79900004217,171,4
79900006090,3333,4
79910004441,3389,2
79910003204,516,3
79910003213,1750,3
799300010812,1029,3
79930007997,272,3
79940008809,169,3
79940008524,171,3
79950009635,10120,2
79960008030,58,2
79970009393,4504,3
799700010821,95,3
79970007993,272,3
79980007928,7586,2
79980008031,252,2
7999000876,565,4
80000006832,124,2
80000004319,546,2
80010001465,165,2
80010007908,349,2
800100010911,256,2
80020006546,4718,2
80020007379,1599,2
80020006378,4354,2
800300010381,155,4
80040008905,3153,4
80040006013,7488,4
80040005975,1368,2
80050001690,234,3
80050008091,17256,3
80060007308,4378,2
80060007757,3169,2
80070003811,8257,6
80080009792,121,3
80090003868,3455,2
80090007573,1568,2
80090005349,10008,2
80100007981,580,4
80100007910,329,4
80100004405,366,4
80110008008,89,3
80110008021,395,3
8012000423,593,4
80130003672,428,3
8013000788,200,2
80130003679,863,3
80140008058,3253,6
8015000432,6723,2
80150006671,315,2
9230002085,312,4
80160008863,270,4
80170001209,1140,3
80170008018,115,3
80180008011,179,3
80190007592,145,4
80190004203,415,4
8020000410,357,4
80200001147,190,4
80210003880,9325,3
80210008008,396,3
80220008023,753,4
80230004863,2357,6
80240006942,489,4
80240008055,508,3
80250004696,2088,4
80260008032,884,3
80260002846,913,3
80270001871,980,4
80280008043,64,3
80280004447,197,3
80290003603,466,3
80290008037,198,3
80300008258,1177,2
80310008056,356,2
80320004451,1477,3
80330003603,368,3
80330008029,231,3
80340003938,10968,2
80340003563,2857,3
80340007844,5809,3
80350006025,239,3
80350005525,184,3
80360004487,460,3
80370008083,329,3
80370003878,4706,2
80380004466,3073,2
80380004503,537,2
80390008036,745,3
80400004480,3332,2
80400003746,245,3
80400009852,1321,3
80410008520,291,3
80410008382,176,3
80420008527,229,6
80430001744,202,3
80430008028,64,3
80440005016,258,4
80440006945,125,4
80440006946,30,4
80450004401,2675,3
80460008025,109,4
80470009953,1452,4
80480005159,1998,3
8049000291,199,2
80500002810,17260,4
80500002957,2545,4
80510001907,4867,4
80520005863,717,4
8053000291,215,4
80540004129,10139,2
80540001741,7864,2
80550009523,1808,4
80550006948,98,4
80560008049,62,2
80560008071,401,4
80570001291,2027,2
80580008089,6518,6
80590008760,274,3
80590009341,4097,3
80600006988,2229,4
80600008039,2851,3
8061000337,269,4
80610008422,776,4
80620001152,1260,6
80620004610,1389,4
80630004952,234,4
80630004634,320,3
80640008512,9741,3
80640002455,2977,3
80650003496,835,4
80660007659,488,3
80660007444,94,4
80670004953,163,3
80670008065,238,3
80680008076,204,2
80680009821,173,2
80690009784,6289,3
80690009024,18029,3
80690008541,4707,2
80700008074,76,4
80710008176,2325,4
80710008394,6047,4
80720004686,112,2
80720009959,11581,2
80730006911,469,2
807000010674,261,4
80740008077,147,4
80750003378,710,4
80750008085,168,4
80760008068,204,2
80760009731,375,2
80760009820,161,2
80770008080,47,4
80850003397,241,4
80780008070,137,4
80790008072,167,2
80790007957,3913,2
80770008081,173,4
808000010499,174,4
80810004788,40,4
80820001304,270,4
80830008033,207,3
80840009656,213,4
80850008078,26,4
80860004803,1320,4
80870007599,1342,4
80880006140,623,4
80880009534,4310,2
80890008103,4371,6
80900008087,3908,4
80910008005,17256,3
80910009614,4807,3
80920008800,147,3
80920004361,4265,3
80930003369,758,2
80930008563,217,4
80930003396,97,4
809400010412,2264,3
80940009941,4198,4
80940008110,8206,4
80950002931,308,2
80950002932,356,2
80950001231,4453,2
809600010747,1036,3
80970007885,2864,6
80980008186,709,4
80980003004,1631,4
80990007956,3800,4
92300004733,476,4
81000006418,259,3
81000008446,3869,3
81010002952,895,2
810100010531,367,2
81020008104,1862,2
81020003307,7999,4
81020007911,18129,4
81030006556,6366,6
81030006196,4008,4
81040004933,118,2
81040008102,1862,2
81050008104,130,2
81050004933,147,2
81060006313,2759,3
81060006492,3417,2
81060006447,4590,3
81070007186,3628,2
81070004779,4189,2
81070007308,105,2
81080005912,2093,4
47330008131,441,4
8109000874,2311,4
81090008972,1049,4
81100003148,4772,4
81100008094,8206,4
81110008794,1039,2
81110008525,565,2
81120006194,2968,2
81120009843,1172,2
81120008188,88,2
811300010248,251,2
81130009252,4917,2
81130009277,128,2
81140008115,1880,6
81150007521,25800,6
81160008130,81,4
81170008118,129,2
81170007863,215,2
81180008105,1252,2
81190008154,78,3
812000010600,10860,2
8120000978,144843,4
81200008156,30572,4
81210008738,2999,2
812100010746,1173,2
81210003062,586,2
81220008123,509,4
81220005036,5015,4
81230004849,348,4
81230008122,509,4
81240001962,5334,4
8124000555,239,4
81250007694,42,4
81260002021,1777,6
81270005608,17760,4
81270009230,497,4
81280008132,131,3
81290008557,2580,4
81300008192,539,4
81300008196,241,4
81310008137,230,4
81320007993,13449,3
81320005134,138,3
813300010079,1883,2
81330007151,3816,2
81340009230,211,4
81340008127,570,4
813500010640,119,3
81350001799,23,3
81350003047,6495,3
81360006500,81,3
81360006181,275,3
81370008134,146,4
81400001021,80,4
81410005450,319,4
81410008147,732,4
81420008128,147,3
81420008807,276,3
81430008146,366,4
81440007583,529,3
81440006463,487,3
814500010203,1389,2
81450001158,1742,2
81460008233,362,4
81460008242,182,4
81470008141,732,4
814700010502,2150,4
81470008565,3325,4
81480002906,14621,3
81480008119,247,3
814900010425,1043,3
81500008172,131,4
81510008143,282,4
81510001215,24315,4
81520008150,687,4
81530008595,1094,4
81530009487,3311,4
81540008165,66,3
81550008053,2418,4
81560008120,30572,4
815600010809,4414,2
81560008175,12750,4
815700010396,53670,4
81570005183,412,4
81580008912,4298,6
81590008572,3157,2
81590009020,3604,2
81600005399,1185,4
81610001531,86,4
81620004705,726,4
81630001474,1698,2
8163000509,2309,2
81640005131,120,2
81640007859,176,2
81640009102,919,2
81650005895,165,3
81650005175,5253,3
8166000441,4913,4
81660005519,18417,4
81670004656,197,3
81670005512,196,3
816700010605,3742,3
816800010177,1360,3
81680001830,1788,3
81680006518,6393,2
8169000435,3255,3
81690006316,163,3
81700008162,69,4
817100010515,4279,4
81710001413,1262,4
81710007606,2963,3
81500008170,316,4
81720007971,4100,4
81730007114,2904,6
81740008180,2546,4
81750008156,12750,4
8175000326,169,4
81760008152,656,4
82670008186,495,4
81770008098,700,4
81780007436,4761,2
81780005342,4852,2
81800008484,199,3
81800008509,6625,4
81810009381,391,2
81810009383,649,2
81820004701,102,3
81830008042,21130,6
81840001437,2817,3
81850008651,2465,3
81850008293,4182,4
81860008262,99,4
81870005203,1300,4
81880008112,88,2
81880009004,811,2
81890009161,408,2
818900010515,2263,4
81890005326,277,4
8189000475,87,3
81900001344,123,2
81900001374,269,2
81910003931,9160,4
81910008212,252,4
81920008306,873,4
81930007408,2390,3
81940009163,2739,3
81940008204,201,4
81950004489,387,4
81950008651,155,4
81950004391,1410,4
81960005442,242,4
81970008194,6579,4
81970005594,71,3
81990002618,4017,2
81990004967,69,2
82000008203,32,3
82010007962,230,3
82020008197,196,4
82030004158,31,3
820300070,237,3
82040008160,3344,4
82040008180,175,3
82050006186,6023,6
82060002080,20792,4
82060005586,13265,4
82070004209,198,3
82070008667,2943,3
82080003321,1715,3
82090005193,104,2
82090004484,182,2
82100006664,15469,4
82100008191,302,4
82110005432,284,4
82110004150,6079,4
8212000761,163,4
82120008210,252,4
82130003335,363,3
82140009882,1398,4
82140008082,162,4
82150003138,617,3
82150008627,1052,3
8216000551,227,4
82170001331,298,3
82170004294,17234,3
82170001287,494,3
82180008223,481,6
82190008220,469,6
822000010415,11881,6
82210003,4341,3
82210005603,7168,3
822200010290,454,4
82220008229,400,4
822300010316,3146,6
82240008508,6318,4
82250007960,26,4
82260005022,15348,4
822700010808,2877,4
82280008232,1630,2
82280004584,337,2
82280004586,309,2
82290008232,272,4
82290008222,400,4
82300008209,265,2
82310008229,348,4
82320008228,1630,2
82320008229,272,4
82320008231,387,4
823300010441,1860,4
82330008242,329,4
82340008310,358,4
82340008494,189,4
823500010112,332,2
823500010254,8288,2
82360005432,9407,4
82360006923,8486,4
82370008252,710,2
82370008254,79,4
82370001958,13694,4
82380004307,16350,4
8238000884,382,2
82380004246,331,4
82390008764,576,2
82390008502,292,2
82400004977,13418,3
82400005466,2151,4
82400005482,3998,4
82410008475,444,3
82410004934,6982,2
82420006084,171,4
82430005724,13309,2
82430008750,474,2
82440008645,82,4
82440008663,414,4
82450005153,1842,2
82450002299,1350,2
82450005436,1687,2
82460008207,198,3
824700010922,11251,2
82470008252,3271,2
82480002115,915,4
82480004254,2148,4
82490005796,4102,2
82490006695,1304,2
82500003418,20829,6
82510004737,305,2
82510004246,332,4
82510004254,26391,4
82520008254,759,2
82520008247,3271,2
82530004246,147,2
82530008238,363,2
82540008237,79,4
825400010111,769,4
82550009536,187,2
82550009091,293,2
82550004148,4125,2
82560005595,12683,2
82560008278,1228,2
82570002288,2138,2
82570004317,679,2
82570001486,5394,2
82580008349,460,2
82590008157,323,4
82590005183,284,4
82600008402,846,3
82610003772,256,2
82610007486,3087,2
82620002978,2118,4
81860008359,395,4
82630006569,5191,4
82630009939,264,4
82630006934,1653,2
82640006170,14521,2
82640006012,12377,2
82650004312,284,2
82650006479,342,2
826600010829,301,4
826600010334,512,4
82670008177,198,4
82680001627,257,4
82680009564,420,3
82680006085,122,3
82680005894,205,4
82690001232,641,3
82690001313,548,2
82690007067,3926,2
82690005948,10170,3
82700004794,15658,2
8270000362,1063,2
82700009829,632,2
8270000383,6853,2
82710008275,163,4
82720003307,150,4
82720003972,5262,4
82730008281,142,6
82740009913,174,2
82740006355,279,2
8271000428,425,4
8275000276,216,4
82760004460,281,2
82760006975,9665,2
82770006217,3648,2
827800080,452,2
82780009829,4394,2
82790003522,750,4
82790005519,2614,4
82800004770,285,3
82800007909,4481,3
82810008384,13644,6
82820008304,95,4
82820001286,5827,4
82820005719,284,4
828300010746,3835,2
82830007581,285,2
82830005614,550,2
8284000596,238,4
82840008606,2628,3
82850003400,949,4
82850008724,2273,4
828600049,786,4
8286000604,1551,4
82870008757,116,2
82870008767,1554,2
82880007139,241,4
82880007103,3038,4
82890002851,1816,4
82900008289,454,4
82910008309,12000,2
829200035,373,4
82930008593,766,4
82940001353,119,4
82950003577,411,4
82950003591,23462,4
82960008348,98,4
82960008389,229,4
82970003912,713,2
82970006394,3719,2
82970003906,1468,2
82980002040,7112,2
82980001292,368,2
82990005302,269,3
82990007574,52,3
83000009498,394,4
83000009436,315,4
830000010885,322,2
83010003248,4450,4
830200010768,93,3
83020009881,179,3
83030009498,364,2
83030008300,258,2
83040008282,95,4
83040008390,272,4
830500010094,4244,4
83050008311,3026,6
83060008267,2214,4
83070008661,226,3
83070008551,334,3
83090008291,12000,2
83090001275,7988,2
83100008234,358,4
83100008651,146,4
83110002072,531,6
83120004489,280,4
83120008389,107,4
83120008391,1233,3
831400010450,258,2
831400076,401,2
83170007912,1155,2
83170007180,3081,2
83180008319,508,4
83190004200,1632,4
83200008317,491,2
83210007584,3727,4
83220007136,8291,4
83220008324,6920,2
83220006823,6568,4
83240008322,6920,2
83250008321,265,3
83260008337,132,3
83260004941,1274,3
83270006185,134,4
83270008326,256,3
83270003103,2104,4
83280008713,653,4
83290008321,273,4
83290008325,181,3
83300003139,136,3
83300007709,139,3
83300007271,394,3
83310005616,160,3
83310005922,26,3
83310001764,30,3
83310001310,219,3
83320008882,8521,2
833200010615,6584,2
83330008501,173,3
83340008337,91,4
83340003261,386,2
83340006185,87,4
8335000196,321,3
83360006209,854,4
83370009764,1139,4
83370008334,91,4
83370008326,132,3
83380008496,1175,2
83380002694,181,2
83390001598,342,4
83400004929,1531,4
83410009432,2270,4
83410008267,297,4
83420004483,26,3
83430008346,344,3
83440004476,41,4
83460007961,227,3
83460008347,172,3
83470008201,58,3
83480008296,98,4
83480008494,553,4
83490008320,270,2
834900010300,2393,2
83500009932,5556,4
83500004836,1134,4
83500008357,658,2
83510009081,130,4
83510008653,207,4
83520004895,2596,6
83530006473,16773,6
83540008356,152,4
83550005680,233,4
83560005648,2905,4
83560003052,194,4
83570009194,1855,2
83570008350,658,2
83570009935,3563,2
83580005729,54,3
83590008341,396,4
83600008425,198,3
83610008205,1584,6
83620001373,46,4
83630008396,319,4
83630001558,433,4
83640008469,717,6
83650006708,1863,6
83660008537,2611,4
8366000428,7840,4
83670001608,163,2
83680008369,396,4
83690008370,600,4
837000010428,870,4
8371000539,536,6
83720003112,639,4
83730001290,1521,4
83730008390,54,4
83730005719,93,4
83740003421,766,6
83750007369,3565,2
83750006533,4198,2
83750009718,2658,2
83760008379,115,3
83760008567,192,3
83770006511,41792,6
83780007920,1781,2
83780008380,1023,2
83780008493,1079,2
83790008400,346,3
83800008320,430,2
83810004717,43,4
83810008383,201,4
83820004435,118,3
838300010860,6676,4
83830008381,201,4
83840006478,160,6
83850007852,2867,6
83860003424,198,3
83860003440,255,3
83860003451,4249,3
83870008396,323,4
83870008333,327,3
83870001463,2549,4
83880001643,8306,3
83880001245,2372,3
83890008296,229,4
83890008312,107,4
83900008304,272,4
83900008373,54,4
83910008729,755,3
839200010818,1330,4
839300010777,718,4
83940009567,15628,6
839500059,1927,4
83960008363,319,4
83960008333,202,3
83960008387,323,4
83970006006,8372,3
83970009670,8599,3
83980008305,3117,6
83990008376,346,3
84000007880,192,3
84000008399,116,3
84010004008,5147,4
84010007934,4939,6
84020008241,1108,3
84030008854,381,3
84030008679,24190,3
84040006688,2166,2
84040006638,132,2
8405000418,4006,4
84050006662,1825,4
84060007275,1932,3
84060002758,5632,3
84070007946,5034,3
84070004627,1043,2
84070004678,1124,3
84080002929,1502,4
84080006662,864,4
84090004888,1503,3
8409000241,191,3
84100008363,301,3
84100008396,167,3
84110003075,338,4
84120002683,490,4
84120008431,1023,4
84130008419,479,4
84130008421,219,2
84130008414,327,4
84140008939,9396,4
84140008413,327,4
84160008413,187,2
84160008414,340,2
8418000288,2279,4
84180004386,2335,4
84180007022,1761,2
84190006651,6701,4
84190008413,479,4
84190008421,504,2
84200001346,365,4
84200002821,1347,4
842100010393,99,2
8422000337,761,4
84220009756,20371,4
84230008750,368,3
842300010591,468,3
84240003337,6261,4
84240003073,444,4
84250007909,222,3
84250008246,198,3
84260002683,472,4
84260008412,770,4
84270008429,422,4
84280006188,1402,4
84280008495,4167,4
84290008424,447,4
84290003073,252,4
84310008450,418,4
84310008412,1023,4
84320009194,15910,2
84330008618,256,3
84330008619,243,3
84330003614,185,2
84340008435,1248,3
84340005340,621,3
84350008697,109,3
84350008434,1248,3
84350008444,465,3
84360006244,12276,6
843700010860,196,4
84370008447,195,4
84380009053,595,3
84380009046,2135,3
84390006764,1565,4
8440000127,3247,4
84410002377,1077,4
84410001340,1176,4
8442000368,365,2
84430008449,125,3
84430009061,1222,2
84440008435,465,3
844500010433,1465,4
84460008360,690,3
84460008100,3869,3
84470006050,201,4
84470006055,64,4
84480007069,7540,6
84490008431,414,3
84500007939,128,4
84500009053,1703,3
84510006749,235,4
84520006666,397,3
84520008443,812,3
8453000133,1935,4
84540009394,3796,3
84550008456,830,4
84560004193,1066,4
84570009544,3013,4
84570003669,1669,4
84580008097,8027,6
84590006776,860,4
84600004864,1931,2
84600008041,177,3
84610008466,716,4
84610001282,4581,4
84610008462,194,4
84620008464,558,4
84620008461,194,4
84630008291,2501,2
84640008466,232,4
84640005044,3264,4
84640008462,558,4
84650008627,4131,4
84660008464,232,4
84660008461,716,4
84670008488,221,3
84680003443,88,3
84690008371,21140,6
84710001355,300,3
84710003438,177,3
84720007891,3266,4
84730006844,716,6
84730007741,1406,4
84740009804,3142,4
84740005357,5101,4
84750002824,1181,3
84750002826,3641,3
84760001465,4251,2
84760007420,7108,2
84760006030,79,2
84760008721,2943,2
84770008523,277,3
84770003454,130,3
84770003639,223,3
847800010088,1994,3
