source,target
10134,101340000003665
101340000003665,3665
10134,101340000009306
101340000009306,9306
10135,1013500000010178
1013500000010178,10178
10135,1013500000010151
1013500000010151,10151
10136,101360000006665
101360000006665,6665
10136,1013600000010466
1013600000010466,10466
10136,101360000001691
101360000001691,1691
10137,1013700000010125
1013700000010125,10125
10138,101380000006154
101380000006154,6154
6640,664000000010116
664000000010116,10116
10139,101390000006558
101390000006558,6558
10140,101400000006778
101400000006778,6778
10142,101420000008958
101420000008958,8958
10143,101430000006640
101430000006640,6640
10143,101430000009900
101430000009900,9900
10144,1014400000010156
1014400000010156,10156
10145,101450000007312
101450000007312,7312
10145,1014500000010857
1014500000010857,10857
10145,101450000002574
101450000002574,2574
10145,1014500000010318
1014500000010318,10318
10146,1014600000010121
1014600000010121,10121
10146,1014600000010111
1014600000010111,10111
10147,101470000004944
101470000004944,4944
10147,101470000001729
101470000001729,1729
10148,101480000009664
101480000009664,9664
10149,10149000000936
10149000000936,936
10149,10149000000955
10149000000955,955
10149,101490000001180
101490000001180,1180
10151,1015100000010465
1015100000010465,10465
10151,1015100000010180
1015100000010180,10180
10152,101520000003406
101520000003406,3406
10153,101530000002122
101530000002122,2122
10153,1015300000010158
1015300000010158,10158
10155,1015500000010172
1015500000010172,10172
10155,1015500000010158
1015500000010158,10158
10155,10155000000430
10155000000430,430
10156,101560000006881
101560000006881,6881
10157,101570000007029
101570000007029,7029
10157,101570000001911
101570000001911,1911
10158,1015800000010153
1015800000010153,10153
10158,1015800000010155
1015800000010155,10155
10158,1015800000010166
1015800000010166,10166
10159,101590000008299
101590000008299,8299
10160,1016000000010251
1016000000010251,10251
10160,1016000000010163
1016000000010163,10163
10161,1016100000010553
1016100000010553,10553
10161,101610000009070
101610000009070,9070
10162,101620000007860
101620000007860,7860
10162,101620000004310
101620000004310,4310
10163,1016300000010168
1016300000010168,10168
10163,1016300000010160
1016300000010160,10160
10164,101640000005632
101640000005632,5632
10164,101640000003826
101640000003826,3826
10165,101650000005076
101650000005076,5076
10165,101650000001719
101650000001719,1719
10166,1016600000010172
1016600000010172,10172
10166,1016600000010158
1016600000010158,10158
10168,1016800000010241
1016800000010241,10241
10168,1016800000010246
1016800000010246,10246
10169,1016900000010324
1016900000010324,10324
10170,101700000006936
101700000006936,6936
10170,101700000005806
101700000005806,5806
10171,101710000005448
101710000005448,5448
10171,101710000006641
101710000006641,6641
10171,101710000007687
101710000007687,7687
10172,1017200000010155
1017200000010155,10155
10172,101720000001630
101720000001630,1630
10172,1017200000010166
1017200000010166,10166
10173,1017300000010053
1017300000010053,10053
10174,10174000000917
10174000000917,917
10175,101750000007370
101750000007370,7370
10175,101750000007197
101750000007197,7197
10175,101750000006255
101750000006255,6255
10176,1017600000010200
1017600000010200,10200
10176,101760000006913
101760000006913,6913
10176,101760000001830
101760000001830,1830
10177,101770000008168
101770000008168,8168
10177,1017700000010211
1017700000010211,10211
10178,1017800000010192
1017800000010192,10192
10178,1017800000010135
1017800000010135,10135
10179,101790000009112
101790000009112,9112
10179,101790000005807
101790000005807,5807
10180,1018000000010178
1018000000010178,10178
10180,1018000000010151
1018000000010151,10151
10181,101810000004557
101810000004557,4557
10181,101810000006967
101810000006967,6967
10182,101820000009205
101820000009205,9205
10183,1018300000010186
1018300000010186,10186
10183,101830000004310
101830000004310,4310
10184,101840000004139
101840000004139,4139
10184,101840000005661
101840000005661,5661
10185,101850000004033
101850000004033,4033
10185,101850000009871
101850000009871,9871
10185,101850000006769
101850000006769,6769
10186,101860000009597
101860000009597,9597
10186,1018600000010183
1018600000010183,10183
10187,101870000005437
101870000005437,5437
10187,101870000009167
101870000009167,9167
10188,1018800000010211
1018800000010211,10211
10188,101880000003788
101880000003788,3788
10188,101880000003879
101880000003879,3879
10189,101890000008014
101890000008014,8014
10190,10190000000733
10190000000733,733
10190,10190000000751
10190000000751,751
10191,101910000009617
101910000009617,9617
10192,1019200000010135
1019200000010135,10135
10193,1019300000010217
1019300000010217,10217
10194,1019400000010182
1019400000010182,10182
10194,1019400000010646
1019400000010646,10646
10195,101950000001160
101950000001160,1160
10195,101950000005458
101950000005458,5458
10195,101950000001141
101950000001141,1141
10196,101960000003348
101960000003348,3348
10197,101970000005660
101970000005660,5660
10197,10197000000854
10197000000854,854
10197,101970000009022
101970000009022,9022
10198,10198000000615
10198000000615,615
10199,101990000007171
101990000007171,7171
10199,101990000009527
101990000009527,9527
10200,1020000000010176
1020000000010176,10176
10200,102000000006913
102000000006913,6913
10200,102000000006915
102000000006915,6915
10201,102010000001042
102010000001042,1042
10201,102010000007715
102010000007715,7715
10202,102020000009344
102020000009344,9344
10202,1020200000010204
1020200000010204,10204
10203,102030000008145
102030000008145,8145
10203,102030000007228
102030000007228,7228
10204,1020400000010202
1020400000010202,10202
10204,1020400000010205
1020400000010205,10205
10205,1020500000010204
1020500000010204,10204
10205,102050000009373
102050000009373,9373
10206,102060000004897
102060000004897,4897
10207,1020700000010206
1020700000010206,10206
10208,102080000006674
102080000006674,6674
10208,102080000008916
102080000008916,8916
10210,102100000002214
102100000002214,2214
10210,1021000000010215
1021000000010215,10215
10211,1021100000010177
1021100000010177,10177
10211,1021100000010188
1021100000010188,10188
10212,102120000003465
102120000003465,3465
10213,1021300000010353
1021300000010353,10353
10213,1021300000010330
1021300000010330,10330
10214,1021400000010330
1021400000010330,10330
10215,1021500000010218
1021500000010218,10218
10216,1021600000010421
1021600000010421,10421
10217,1021700000010647
1021700000010647,10647
10218,1021800000010085
1021800000010085,10085
10219,102190000008957
102190000008957,8957
10219,102190000005110
102190000005110,5110
10220,102200000009251
102200000009251,9251
10221,1022100000010461
1022100000010461,10461
10222,102220000007630
102220000007630,7630
10222,1022200000010223
1022200000010223,10223
10223,102230000008936
102230000008936,8936
10224,1022400000010221
1022400000010221,10221
10225,102250000007621
102250000007621,7621
10225,102250000001559
102250000001559,1559
10226,102260000008893
102260000008893,8893
10226,1022600000010030
1022600000010030,10030
10227,102270000009076
102270000009076,9076
10227,102270000007084
102270000007084,7084
10228,102280000009780
102280000009780,9780
10229,102290000007857
102290000007857,7857
10229,102290000004796
102290000004796,4796
10230,102300000009544
102300000009544,9544
10230,102300000003669
102300000003669,3669
10231,102310000001752
102310000001752,1752
10231,10231000000578
10231000000578,578
10231,102310000003924
102310000003924,3924
10232,102320000001149
102320000001149,1149
10233,1023300000010234
1023300000010234,10234
10233,102330000006740
102330000006740,6740
10234,102340000009997
102340000009997,9997
10234,1023400000010247
1023400000010247,10247
10235,102350000005241
102350000005241,5241
10235,102350000007715
102350000007715,7715
10235,102350000005415
102350000005415,5415
10236,102360000006509
102360000006509,6509
10236,102360000005414
102360000005414,5414
10237,102370000009060
102370000009060,9060
10237,102370000001838
102370000001838,1838
10238,102380000001128
102380000001128,1128
10238,102380000001121
102380000001121,1121
10240,102400000009849
102400000009849,9849
10240,102400000004477
102400000004477,4477
10241,1024100000010168
1024100000010168,10168
10241,1024100000010246
1024100000010246,10246
10241,102410000007375
102410000007375,7375
10242,102420000007789
102420000007789,7789
10242,10242000000679
10242000000679,679
10243,102430000002326
102430000002326,2326
10243,102430000001230
102430000001230,1230
10243,102430000002303
102430000002303,2303
10244,1024400000010872
1024400000010872,10872
10244,102440000003399
102440000003399,3399
10245,102450000001560
102450000001560,1560
10245,102450000008101
102450000008101,8101
10246,1024600000010168
1024600000010168,10168
10246,1024600000010241
1024600000010241,10241
10246,1024600000010163
1024600000010163,10163
10247,1024700000010233
1024700000010233,10233
10248,102480000008113
102480000008113,8113
10248,10248000000438
10248000000438,438
10248,102480000002902
102480000002902,2902
10249,102490000005908
102490000005908,5908
10249,102490000005902
102490000005902,5902
10250,10250000000413
10250000000413,413
10251,1025100000010160
1025100000010160,10160
10251,1025100000010254
1025100000010254,10254
10252,1025200000010085
1025200000010085,10085
10253,102530000008772
102530000008772,8772
10254,102540000008235
102540000008235,8235
10254,1025400000010251
1025400000010251,10251
10255,102550000005474
102550000005474,5474
10256,1025600000010264
1025600000010264,10264
10256,1025600000010259
1025600000010259,10259
10257,102570000005491
102570000005491,5491
10257,102570000005493
102570000005493,5493
10258,102580000005246
102580000005246,5246
10259,1025900000010256
1025900000010256,10256
10259,1025900000010269
1025900000010269,10269
10259,102590000004646
102590000004646,4646
10260,102600000004289
102600000004289,4289
10261,102610000003557
102610000003557,3557
10261,102610000002038
102610000002038,2038
10262,1026200000010272
1026200000010272,10272
10262,1026200000010269
1026200000010269,10269
10262,102620000002911
102620000002911,2911
10263,102630000003597
102630000003597,3597
10263,102630000001461
102630000001461,1461
10264,1026400000010256
1026400000010256,10256
10264,102640000002004
102640000002004,2004
10264,1026400000010270
1026400000010270,10270
10265,102650000009088
102650000009088,9088
10265,102650000009378
102650000009378,9378
10266,1026600000010260
1026600000010260,10260
10829,10829000000859
10829000000859,859
10267,102670000001195
102670000001195,1195
10268,1026800000010728
1026800000010728,10728
10268,1026800000010841
1026800000010841,10841
10268,102680000003310
102680000003310,3310
10269,1026900000010259
1026900000010259,10259
10269,1026900000010262
1026900000010262,10262
10270,1027000000010264
1027000000010264,10264
10270,1027000000010271
1027000000010271,10271
10271,1027100000010272
1027100000010272,10272
10271,102710000004525
102710000004525,4525
10271,1027100000010270
1027100000010270,10270
10272,1027200000010262
1027200000010262,10262
10272,1027200000010271
1027200000010271,10271
10273,1027300000010856
1027300000010856,10856
10273,102730000003228
102730000003228,3228
10274,102740000009209
102740000009209,9209
10276,10276000000124
10276000000124,124
10277,102770000008915
102770000008915,8915
10277,102770000003293
102770000003293,3293
10278,102780000006546
102780000006546,6546
10278,102780000008355
102780000008355,8355
10279,102790000007324
102790000007324,7324
10280,102800000003696
102800000003696,3696
10280,102800000004339
102800000004339,4339
10281,102810000006067
102810000006067,6067
10282,102820000001949
102820000001949,1949
10283,1028300000010285
1028300000010285,10285
10283,1028300000010294
1028300000010294,10294
10285,1028500000010290
1028500000010290,10290
10285,1028500000010283
1028500000010283,10283
10285,102850000008222
102850000008222,8222
10286,102860000003456
102860000003456,3456
10286,102860000009365
102860000009365,9365
10286,102860000003470
102860000003470,3470
10287,1028700000010353
1028700000010353,10353
10287,102870000007911
102870000007911,7911
10288,1028800000010297
1028800000010297,10297
10289,1028900000010293
1028900000010293,10293
10289,102890000009183
102890000009183,9183
10290,1029000000010304
1029000000010304,10304
10290,1029000000010285
1029000000010285,10285
10291,102910000001964
102910000001964,1964
10291,102910000009180
102910000009180,9180
10292,1029200000010302
1029200000010302,10302
10293,1029300000010289
1029300000010289,10289
10293,1029300000010308
1029300000010308,10308
10293,1029300000010297
1029300000010297,10297
10294,1029400000010321
1029400000010321,10321
10294,1029400000010283
1029400000010283,10283
10294,102940000005101
102940000005101,5101
10295,10295000000877
10295000000877,877
10295,102950000005223
102950000005223,5223
10296,102960000005664
102960000005664,5664
10296,1029600000010059
1029600000010059,10059
10296,102960000002519
102960000002519,2519
10297,1029700000010288
1029700000010288,10288
10297,1029700000010293
1029700000010293,10293
10297,1029700000010047
1029700000010047,10047
10298,1029800000010313
1029800000010313,10313
10299,102990000001677
102990000001677,1677
10299,102990000006430
102990000006430,6430
10300,10300000000896
10300000000896,896
10300,1030000000010301
1030000000010301,10301
10301,1030100000010300
1030100000010300,10300
10301,103010000008714
103010000008714,8714
10301,103010000002140
103010000002140,2140
10302,103020000002133
103020000002133,2133
10304,1030400000010321
1030400000010321,10321
10304,1030400000010290
1030400000010290,10290
10304,103040000005099
103040000005099,5099
10305,1030500000010367
1030500000010367,10367
10306,103060000007336
103060000007336,7336
10306,103060000007344
103060000007344,7344
10306,103060000007346
103060000007346,7346
10307,1030700000010833
1030700000010833,10833
10307,103070000001841
103070000001841,1841
10308,1030800000010913
1030800000010913,10913
10308,1030800000010293
1030800000010293,10293
10308,1030800000010309
1030800000010309,10309
10309,1030900000010913
1030900000010913,10913
10309,1030900000010882
1030900000010882,10882
10309,1030900000010890
1030900000010890,10890
10310,10310000000677
10310000000677,677
10311,103110000009096
103110000009096,9096
10311,103110000008855
103110000008855,8855
10311,103110000005591
103110000005591,5591
10312,103120000009730
103120000009730,9730
10313,1031300000010370
1031300000010370,10370
10313,1031300000010298
1031300000010298,10298
10314,1031400000010016
1031400000010016,10016
10314,103140000005508
103140000005508,5508
10315,10315000000992
10315000000992,992
10315,103150000006263
103150000006263,6263
10316,103160000006887
103160000006887,6887
10317,103170000003312
103170000003312,3312
10317,103170000003248
103170000003248,3248
10318,103180000007344
103180000007344,7344
10318,103180000007336
103180000007336,7336
10318,1031800000010145
1031800000010145,10145
10320,1032000000010169
1032000000010169,10169
10320,103200000005758
103200000005758,5758
10321,1032100000010304
1032100000010304,10304
10321,1032100000010294
1032100000010294,10294
10322,1032200000010537
1032200000010537,10537
10322,103220000009489
103220000009489,9489
10323,103230000003376
103230000003376,3376
10323,103230000009536
103230000009536,9536
10324,103240000001429
103240000001429,1429
10324,103240000001029
103240000001029,1029
10325,103250000007768
103250000007768,7768
10326,103260000005649
103260000005649,5649
10327,1032700000010310
1032700000010310,10310
10328,103280000009825
103280000009825,9825
10328,103280000002147
103280000002147,2147
10328,103280000005291
103280000005291,5291
10328,10328000000335
10328000000335,335
8736,87360000008712
87360000008712,8712
10329,103290000001703
103290000001703,1703
10330,1033000000010213
1033000000010213,10213
10330,1033000000010214
1033000000010214,10214
10331,103310000001768
103310000001768,1768
10331,103310000007196
103310000007196,7196
10331,103310000001789
103310000001789,1789
10332,103320000001712
103320000001712,1712
10332,103320000004808
103320000004808,4808
10333,103330000004415
103330000004415,4415
10334,103340000007145
103340000007145,7145
10334,103340000001698
103340000001698,1698
10334,103340000008266
103340000008266,8266
10334,103340000005325
103340000005325,5325
10335,1033500000010337
1033500000010337,10337
10335,10335000000566
10335000000566,566
10336,103360000007816
103360000007816,7816
10337,10337000000565
10337000000565,565
10337,1033700000010342
1033700000010342,10342
10337,103370000004087
103370000004087,4087
10338,1033800000010347
1033800000010347,10347
10339,1033900000010402
1033900000010402,10402
10339,103390000005531
103390000005531,5531
10340,10340000000259
10340000000259,259
10340,1034000000010869
1034000000010869,10869
10340,1034000000010566
1034000000010566,10566
10340,103400000007411
103400000007411,7411
10341,103410000001770
103410000001770,1770
10341,103410000009860
103410000009860,9860
10342,103420000006225
103420000006225,6225
10342,103420000007858
103420000007858,7858
10342,103420000006092
103420000006092,6092
10343,103430000007345
103430000007345,7345
10343,103430000002589
103430000002589,2589
10344,1034400000010305
1034400000010305,10305
10344,103440000003490
103440000003490,3490
10345,103450000009730
103450000009730,9730
10345,1034500000010327
1034500000010327,10327
10346,103460000007385
103460000007385,7385
10347,103470000007848
103470000007848,7848
10348,1034800000010350
1034800000010350,10350
10349,1034900000010345
1034900000010345,10345
10350,103500000001738
103500000001738,1738
10351,1035100000010349
1035100000010349,10349
10353,1035300000010213
1035300000010213,10213
10353,1035300000010198
1035300000010198,10198
10354,103540000008385
103540000008385,8385
10355,103550000005516
103550000005516,5516
10356,103560000002848
103560000002848,2848
10357,1035700000010387
1035700000010387,10387
10357,1035700000010382
1035700000010382,10382
10358,103580000004928
103580000004928,4928
10358,103580000001710
103580000001710,1710
10359,103590000007888
103590000007888,7888
10359,103590000005314
103590000005314,5314
10360,103600000007888
103600000007888,7888
10360,103600000002985
103600000002985,2985
10361,103610000006090
103610000006090,6090
10362,103620000001746
103620000001746,1746
10362,1036200000010364
1036200000010364,10364
10363,103630000008607
103630000008607,8607
10364,1036400000010372
1036400000010372,10372
10365,1036500000010069
1036500000010069,10069
9087,90870000009075
90870000009075,9075
10366,103660000009126
103660000009126,9126
10367,1036700000010354
1036700000010354,10354
10368,1036800000010071
1036800000010071,10071
10369,1036900000037
1036900000037,37
10370,1037000000010313
1037000000010313,10313
10370,103700000004661
103700000004661,4661
10371,103710000001746
103710000001746,1746
10371,1037100000010372
1037100000010372,10372
10372,1037200000010374
1037200000010374,10374
10373,1037300000010371
1037300000010371,10371
10374,10374000000529
10374000000529,529
10374,1037400000010373
1037400000010373,10373
10375,10375000000529
10375000000529,529
10375,1037500000010373
1037500000010373,10373
10376,103760000005864
103760000005864,5864
10376,1037600000010377
1037600000010377,10377
10377,1037700000010375
1037700000010375,10375
10378,1037800000010386
1037800000010386,10386
10379,103790000006369
103790000006369,6369
10379,103790000009775
103790000009775,9775
10380,1038000000010400
1038000000010400,10400
10380,1038000000010378
1038000000010378,10378
10381,1038100000010462
1038100000010462,10462
10381,103810000008703
103810000008703,8703
10382,1038200000010357
1038200000010357,10357
10382,103820000008503
103820000008503,8503
10384,103840000003770
103840000003770,3770
10384,103840000008261
103840000008261,8261
10385,103850000006504
103850000006504,6504
10385,103850000003768
103850000003768,3768
10386,1038600000010365
1038600000010365,10365
10387,1038700000010411
1038700000010411,10411
10388,1038800000010386
1038800000010386,10386
10389,1038900000010388
1038900000010388,10388
10390,1039000000010816
1039000000010816,10816
10390,103900000001980
103900000001980,1980
10391,1039100000010392
1039100000010392,10392
10391,103910000006460
103910000006460,6460
10391,103910000007686
103910000007686,7686
10392,103920000009310
103920000009310,9310
10392,1039200000010391
1039200000010391,10391
10393,103930000008416
103930000008416,8416
10393,103930000001464
103930000001464,1464
10394,103940000005507
103940000005507,5507
10394,103940000009390
103940000009390,9390
10395,103950000007013
103950000007013,7013
10396,103960000008157
103960000008157,8157
10396,1039600000010398
1039600000010398,10398
10397,103970000006779
103970000006779,6779
10398,103980000009977
103980000009977,9977
10398,1039800000010396
1039800000010396,10396
10399,1039900000010425
1039900000010425,10425
10399,1039900000010409
1039900000010409,10409
10400,104000000007076
104000000007076,7076
10401,104010000003145
104010000003145,3145
10401,104010000004067
104010000004067,4067
10402,1040200000010339
1040200000010339,10339
10402,104020000005684
104020000005684,5684
10403,104030000009233
104030000009233,9233
10404,104040000005107
104040000005107,5107
10404,104040000005109
104040000005109,5109
10405,104050000008943
104050000008943,8943
10406,104060000009892
104060000009892,9892
10407,104070000006075
104070000006075,6075
10408,104080000001738
104080000001738,1738
10408,1040800000010351
1040800000010351,10351
10409,104090000008182
104090000008182,8182
10409,1040900000010399
1040900000010399,10399
10410,104100000003808
104100000003808,3808
10410,104100000003938
104100000003938,3938
10411,1041100000010409
1041100000010409,10409
10411,104110000008182
104110000008182,8182
10412,104120000004368
104120000004368,4368
10412,104120000008094
104120000008094,8094
10413,104130000007147
104130000007147,7147
10413,104130000009103
104130000009103,9103
10414,104140000004479
104140000004479,4479
10414,104140000009079
104140000009079,9079
10415,104150000003740
104150000003740,3740
10415,1041500000010558
1041500000010558,10558
10416,10416000000670
10416000000670,670
10417,104170000005976
104170000005976,5976
10417,1041700000010713
1041700000010713,10713
10418,104180000005976
104180000005976,5976
10419,104190000002097
104190000002097,2097
10419,104190000006853
104190000006853,6853
10420,1042000000010253
1042000000010253,10253
10421,1042100000010424
1042100000010424,10424
10422,104220000003416
104220000003416,3416
10422,104220000006106
104220000006106,6106
10422,104220000003189
104220000003189,3189
10423,10423000000577
10423000000577,577
10423,1042300000010479
1042300000010479,10479
10424,104240000008761
104240000008761,8761
10424,1042400000010428
1042400000010428,10428
10425,104250000002080
104250000002080,2080
10425,104250000008149
104250000008149,8149
10425,1042500000010399
1042500000010399,10399
10426,104260000007939
104260000007939,7939
10426,104260000008438
104260000008438,8438
10427,104270000005957
104270000005957,5957
10428,1042800000010430
1042800000010430,10430
10430,104300000002460
104300000002460,2460
10431,1043100000010427
1043100000010427,10427
10432,104320000002619
104320000002619,2619
10432,10432000000790
10432000000790,790
10433,104330000001184
104330000001184,1184
10433,104330000009817
104330000009817,9817
10434,104340000005544
104340000005544,5544
10434,104340000006492
104340000006492,6492
10435,1043500000010438
1043500000010438,10438
10436,104360000005020
104360000005020,5020
10437,1043700000010440
1043700000010440,10440
10437,104370000002107
104370000002107,2107
10438,104380000002089
104380000002089,2089
10439,10439000000632
10439000000632,632
10439,1043900000010436
1043900000010436,10436
10440,1044000000010456
1044000000010456,10456
10440,1044000000010455
1044000000010455,10455
10441,104410000008233
104410000008233,8233
10441,10441000000914
10441000000914,914
10441,104410000005962
104410000005962,5962
10442,1044200000010443
1044200000010443,10443
10442,10442000000366
10442000000366,366
10443,1044300000010444
1044300000010444,10444
10443,104430000008335
104430000008335,8335
10444,1044400000010446
1044400000010446,10446
10445,104450000009193
104450000009193,9193
10445,104450000003577
104450000003577,3577
10446,1044600000010447
1044600000010447,10447
10447,104470000001926
104470000001926,1926
10449,104490000005036
104490000005036,5036
10449,104490000008623
104490000008623,8623
10450,104500000001326
104500000001326,1326
10451,10451000000260
10451000000260,260
10452,1045200000010094
1045200000010094,10094
10452,104520000008311
104520000008311,8311
10453,1045300000010738
1045300000010738,10738
10454,104540000003794
104540000003794,3794
10454,104540000003867
104540000003867,3867
10455,1045500000010440
1045500000010440,10440
10455,1045500000010437
1045500000010437,10437
10455,1045500000010470
1045500000010470,10470
10456,1045600000010440
1045600000010440,10440
10456,1045600000010467
1045600000010467,10467
10456,104560000002109
104560000002109,2109
10457,104570000009069
104570000009069,9069
10457,1045700000010117
1045700000010117,10117
10458,1045800000010465
1045800000010465,10465
10458,1045800000010180
1045800000010180,10180
10459,1045900000010496
1045900000010496,10496
10460,1046000000010481
1046000000010481,10481
10460,1046000000021
1046000000021,21
10460,104600000007617
104600000007617,7617
10461,104610000003973
104610000003973,3973
10461,10461000000694
10461000000694,694
10462,1046200000010832
1046200000010832,10832
10463,1046300000010027
1046300000010027,10027
10463,1046300000010493
1046300000010493,10493
10464,104640000003860
104640000003860,3860
10465,1046500000010458
1046500000010458,10458
10465,1046500000010594
1046500000010594,10594
10466,1046600000010472
1046600000010472,10472
10466,1046600000010136
1046600000010136,10136
10466,104660000009758
104660000009758,9758
10467,1046700000010456
1046700000010456,10456
10467,1046700000010470
1046700000010470,10470
10468,104680000008490
104680000008490,8490
10468,1046800000010483
1046800000010483,10483
10469,1046900000010008
1046900000010008,10008
10469,104690000004554
104690000004554,4554
10469,1046900000010519
1046900000010519,10519
10470,1047000000010467
1047000000010467,10467
10470,1047000000010455
1047000000010455,10455
10471,104710000009325
104710000009325,9325
10471,1047100000010478
1047100000010478,10478
10472,104720000002913
104720000002913,2913
10472,1047200000010466
1047200000010466,10466
10472,104720000006665
104720000006665,6665
10473,1047300000010093
1047300000010093,10093
10473,104730000004509
104730000004509,4509
10474,1047400000010483
1047400000010483,10483
10474,1047400000010468
1047400000010468,10468
10475,104750000001770
104750000001770,1770
10475,104750000001762
104750000001762,1762
10476,1047600000010642
1047600000010642,10642
10477,104770000004033
104770000004033,4033
10477,104770000003812
104770000003812,3812
10478,104780000008555
104780000008555,8555
10478,1047800000010471
1047800000010471,10471
10479,104790000008964
104790000008964,8964
10479,1047900000010423
1047900000010423,10423
10480,104800000005468
104800000005468,5468
10480,104800000006709
104800000006709,6709
10481,1048100000010577
1048100000010577,10577
10481,1048100000010460
1048100000010460,10460
10482,10482000000219
10482000000219,219
10482,104820000003172
104820000003172,3172
10483,104830000005954
104830000005954,5954
10484,104840000002262
104840000002262,2262
10485,1048500000010506
1048500000010506,10506
10485,104850000003683
104850000003683,3683
10486,1048600000010488
1048600000010488,10488
10487,104870000004337
104870000004337,4337
10488,104880000002945
104880000002945,2945
10488,1048800000010486
1048800000010486,10486
10489,1048900000010579
1048900000010579,10579
10489,104890000002607
104890000002607,2607
10490,1049000000097
1049000000097,97
10491,104910000004823
104910000004823,4823
10492,104920000005320
104920000005320,5320
10493,104930000005984
104930000005984,5984
10495,104950000001615
104950000001615,1615
10496,104960000009926
104960000009926,9926
10496,1049600000010551
1049600000010551,10551
10497,104970000003250
104970000003250,3250
10497,104970000007789
104970000007789,7789
10498,104980000008224
104980000008224,8224
10498,104980000005022
104980000005022,5022
10499,104990000008081
104990000008081,8081
10499,104990000006430
104990000006430,6430
10500,105000000006024
105000000006024,6024
10500,105000000002206
105000000002206,2206
10501,10501000000112
10501000000112,112
10501,105010000007572
105010000007572,7572
10502,105020000008147
105020000008147,8147
10502,105020000001773
105020000001773,1773
10503,105030000006850
105030000006850,6850
10504,105040000003064
105040000003064,3064
10504,1050400000010482
1050400000010482,10482
10505,105050000009065
105050000009065,9065
10505,105050000001435
105050000001435,1435
10506,1050600000010485
1050600000010485,10485
10506,1050600000010509
1050600000010509,10509
10507,105070000007646
105070000007646,7646
10507,105070000005423
105070000005423,5423
10508,10508000000488
10508000000488,488
10509,1050900000010506
1050900000010506,10506
10509,105090000003683
105090000003683,3683
10509,10509000000479
10509000000479,479
10510,105100000001256
105100000001256,1256
10510,105100000005509
105100000005509,5509
10510,1051000000010511
1051000000010511,10511
10511,105110000004657
105110000004657,4657
10511,105110000005509
105110000005509,5509
10512,1051200000010555
1051200000010555,10555
10513,105130000007216
105130000007216,7216
10513,105130000005060
105130000005060,5060
10513,105130000006749
105130000006749,6749
10514,10514000000251
10514000000251,251
10514,10514000000253
10514000000253,253
10515,105150000008171
105150000008171,8171
10515,105150000008189
105150000008189,8189
10516,105160000002907
105160000002907,2907
10516,105160000002910
105160000002910,2910
10517,105170000004353
105170000004353,4353
10517,1051700000010700
1051700000010700,10700
10517,1051700000010710
1051700000010710,10710
10517,105170000005814
105170000005814,5814
10518,1051800000010544
1051800000010544,10544
10519,1051900000010564
1051900000010564,10564
10519,1051900000010469
1051900000010469,10469
10520,105200000004030
105200000004030,4030
10521,105210000003016
105210000003016,3016
10522,1052200000010580
1052200000010580,10580
10522,105220000009215
105220000009215,9215
10523,105230000004674
105230000004674,4674
8812,88120000004676
88120000004676,4676
10524,10524000000199
10524000000199,199
10525,105250000008714
105250000008714,8714
10525,105250000002140
105250000002140,2140
10525,1052500000010526
1052500000010526,10526
10526,10526000000912
10526000000912,912
10526,1052600000010525
1052600000010525,10525
10527,105270000008455
105270000008455,8455
10528,1052800000010532
1052800000010532,10532
10529,1052900000010520
1052900000010520,10520
10529,105290000001833
105290000001833,1833
10530,10530000000899
10530000000899,899
10530,105300000002135
105300000002135,2135
10531,105310000001560
105310000001560,1560
10531,105310000009277
105310000009277,9277
10532,105320000009961
105320000009961,9961
10534,105340000008852
105340000008852,8852
10534,1053400000010535
1053400000010535,10535
10535,105350000003746
105350000003746,3746
10535,1053500000010534
1053500000010534,10534
10536,105360000007392
105360000007392,7392
10536,105360000006215
105360000006215,6215
10537,1053700000010322
1053700000010322,10322
10537,105370000006387
105370000006387,6387
10538,1053800000010568
1053800000010568,10568
10539,1053900000010545
1053900000010545,10545
10539,105390000008812
105390000008812,8812
10541,105410000007039
105410000007039,7039
10542,105420000003402
105420000003402,3402
10542,105420000001175
105420000001175,1175
10543,105430000007625
105430000007625,7625
10543,105430000009
105430000009,9
10544,105440000005928
105440000005928,5928
10545,1054500000010571
1054500000010571,10571
10545,1054500000010539
1054500000010539,10539
10546,105460000009993
105460000009993,9993
10546,1054600000084
1054600000084,84
10547,105470000004657
105470000004657,4657
10547,105470000002084
105470000002084,2084
10547,105470000002913
105470000002913,2913
10548,105480000003264
105480000003264,3264
10548,1054800000010128
1054800000010128,10128
10549,105490000006505
105490000006505,6505
10549,105490000009852
105490000009852,9852
10550,105500000008812
105500000008812,8812
10551,105510000002687
105510000002687,2687
10552,105520000002090
105520000002090,2090
10553,105530000009111
105530000009111,9111
10554,105540000002083
105540000002083,2083
10554,1055400000010556
1055400000010556,10556
10555,105550000006524
105550000006524,6524
10556,1055600000010554
1055600000010554,10554
10556,105560000004891
105560000004891,4891
10557,1055700000010585
1055700000010585,10585
10557,105570000009155
105570000009155,9155
10558,1055800000010417
1055800000010417,10417
10559,1055900000010416
1055900000010416,10416
10560,105600000004291
105600000004291,4291
10561,1056100000010656
1056100000010656,10656
10561,1056100000010618
1056100000010618,10618
10562,105620000007417
105620000007417,7417
10563,105630000004571
105630000004571,4571
10563,105630000009581
105630000009581,9581
10564,1056400000010008
1056400000010008,10008
